abbr_text	expan_text	count	class	uses_mark	mark_combining	ambiguous_expan	info_class
censuimⰊ	censuimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ceperimⰊ	ceperimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ceruisaⰆ	ceruisam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ceteroruⰆ	ceterorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ceteruⰆqⰛ	ceterumque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cetⰇ	cetera	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ciboruⰆ	ciborum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ciboⰗ	ciborum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cibvⰆ	cibvm	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cidiuⰆ	cidium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
circuluⰆ	circulum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
circuⰆmanentes	circummanentes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
circuⰆscriptione	circumscriptione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ciui litⰇ 	ciuiliter	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ciuibⰛ	ciuibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
clamoreⰆ	clamorem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
clauditⰜ	clauditur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
clemⰇtis	clementis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
clericoruⰆ	clericorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
clericoⰗ	clericorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
clericuⰆ	clericum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
clⰂruⰆ	clⰂrum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
co gnoscitⰜ 	cognoscitur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
coepⰇi	coepiscopi	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
coepⰇis	coepiscopis	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
coepⰇm	coepiscopum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coepⰇo	coepiscopo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coepⰇoⰗ	coepiscoporum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cogantⰜ	cogantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cognouerimⰊ	cognouerimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cognouimⰊ	cognouimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
coher ceatⰜ 	coherceatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
colloqⰋmini	colloquamini	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
colonoⰗ	colonorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
com munioneⰆ 	communionem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
commenitⰊ	commenitus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
commissaⰆ	commissam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
comⰆune	commune	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
con fessioneⰆ 	confessionem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
con spicitⰜ 	conspicitur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
con suetudineⰆ 	consuetudinem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
con teⰆpserit 	contempserit	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
conatⰜ	conatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
concedatⰜ	concedatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
concedimⰊ	concedimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
concessaⰆ	concessam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
conclamatuⰆ	conclamatum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
concubinaⰆ	concubinam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
condemnetⰜ	condemnetur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
condeⰆnari	condemnari	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
confessioneⰆ	confessionem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
confidimⰊ	confidimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
coniugiuⰆ	coniugium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
conlaudatuⰆ	conlaudatum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
conlaudetⰜ	conlaudetur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
conpensantⰜ	conpensantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
conscientiaⰆ	conscientiam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
consecratⰊ	consecratus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
consequantⰜ	consequantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
consobrinaⰆ	consobrinam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
conteⰆpnat	contempnat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
conteⰆpnentes	contempnentes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
conteⰆpnunt	contempnunt	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
conteⰆpserⰇ	contempserunt	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
conti nentⰜ 	continentur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
continentiaⰆ	continentiam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
conubiuⰆ	conubium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
copuletⰜ	copuletur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
coquuntⰜ	coquuntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cor ripietⰜ 	corripietur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
correctioneⰆ	correctionem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
correptioneⰆ	correptionem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
correptuⰆ	correptum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
corrigantⰜ	corrigantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
corruⰆpit	corrumpit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cottidianuⰆ	cottidianum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
covr teⰆ 	covrtem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ	comⰡmittuntⰡ	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
coⰆ memoratio 	commemoratio	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ monuero 	commonuero	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ muni 	communi	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ municatis 	communicatis	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ municauerint 	communicauerint	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ municauimus 	communicauimus	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ municauimⰊ 	communicauimus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆ munione 	communione	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ munis 	communis	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ paratⰜ 	comparatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆ ponat 	componat	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆ putet 	computet	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmaculant	commaculant	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmedat	commedat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmendant	commendant	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmendes	commendes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmessationes	commessationes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆminabatⰜ	comminabatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆminatⰜ	comminatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆminⰊ	comminus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmiscea mini 	commisceamini	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmissa	commissa	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmittimus	committimus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmittunt	committunt	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmo nitiones 	commonitiones	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmonitarias	commonitarias	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmu nicare 	communicare	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmu nicauerit 	communicauerit	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmu nicet 	communicet	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmu nio 	communio	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmu nionem 	communionem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmu nioneⰆ 	communionem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmuneⰆ	communem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmuni	communi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmuni canduⰆ 	communicandum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmuni oneⰆ 	communionem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmuniaone	communiaone	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunibⰛ	communibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicant	communicant	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicantes	communicantes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicarⰇ	communicarent	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicat	communicat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicatis	communicatis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicatoribⰛ	communicatoribus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicemⰜ	communicemur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicent	communicent	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunicetis	communicetis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunio	communio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆmunio ne 	communione	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmunio nis 	communionis	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
coⰆmv nioneⰆ 	commvnionem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆparatⰜ	comparatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpatitⰜ	compatitur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpatiuntⰜ	compatiuntur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpelleremⰜ	compelleremur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpelli mⰜ 	compellimur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpendiis	compendiis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpetunt	competunt	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆplaceret	complaceret	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆplacuerint	complacuerint	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpleta	completa	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpleuerint	compleuerint	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆplicibⰛ	complicibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆponant	componant	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpositio	compositio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpositione	compostione	1	OTHER_SUBSTITUTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
coⰆpositiⰉ	compositio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆprehenderit	comprehenderit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆputatⰜ	computatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpⰆhen derit 	comprehenderit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpⰆhendi	comprehendi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆpⰆhensi	comprehensi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆⰓ batⰜ 	comprobatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆⰓbari	comprobari	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰆⰓbatⰜ	comprobatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
coⰇmaculari	commaculari	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cre denduⰆ 	credendum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
cre dentiuⰆ 	credentium	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
crea toreⰆ 	creatorem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
creauⰇ	creauit	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
credivnduⰆ	credivndum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cri minibⰛ 	criminibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
criminalibⰛ	criminalibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
criminatoruⰆ	criminatorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
criminuⰆ	criminum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
crudaⰆ	crudam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cu ratosqⰛ 	curatosque	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
cubiculuⰆ	cubiculum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cuidaⰆ	cuidam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cuiqⰛ	cuique	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cuiuscuⰆqⰛ	cuiuscumque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cuiusquaⰆ	cuiusquam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
culpabileⰆ	culpabilem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
culparuⰆ	culparum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cunctoⰗ	cunctorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cupi ditateⰆ 	cupiditatem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
curantⰜ	curantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
curauimⰊ	curauimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
curaⰆ	curam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cursuⰆ	cursum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
custo diatⰜ 	custodiatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
custodiretⰜ	custodiretur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
cuⰆqⰛ	cumque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cyboruⰆ	cyborum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
c̅ⰓuincialiuⰆ	comprouincialium	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰂlestibⰛ	cⰂlestibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
cⰂteraⰆ	cⰂteram	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰆpage	compage	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇ	con	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
cⰇ gregatis 	congregatis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇ iugaleⰆ 	coniugalem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇ laudare 	conlaudare	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇ laudatuⰆ 	conlaudatum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇ sensu 	consensu	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇ tempserint 	contempserint	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcessas	concessas	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcessaⰆ	concessam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcientiⰂ	concientiⰂ	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcii	concii	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcili o 	concili	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
cⰇclusione	conclusione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇcordia	concordia	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇculcare	conculcare	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇdeⰆnamus	condemnamus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇdeⰆpnatione	condempnatione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇdignum	condignum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfessi	confessi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfessione	confessione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfi tentur 	confitentur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfidimus	confidimus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfir mamⰊ 	confirmamus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfir manduⰆ 	confirmandum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfirmante	confirmante	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfisus	confisus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfiteatⰜ	confiteatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfitendo	confitendo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfiteri	confiteri	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfluentiaⰆ	confluentiam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfortare	confortare	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfortatione	confortatione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfugi entes 	confugientes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfun dentem 	confundentem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇfusio	confusio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇgrega ti 	congregati	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇgregata	congregata	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇgregati	congregati	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇgregatis	congregatis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇgruaⰆ	congruam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇgruenti	congruenti	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiugali	coniugali	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiugati	coniugati	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiuge	coniuge	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiugibⰊ	coniugibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiugibⰛ	coniugibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiugiī	coniugii	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
cⰇiuigeⰆ	coniugem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiunctio	coniunctio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiunctione	coniunctione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiunctionibⰊ	coniunctionibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiunctⰊ	coniunctus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiungatⰜ	coniungatur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiungendus	coniungendus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇiungenduⰆ	coniungendum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇlaboratione	conlaboratione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇlata	conlata	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇlauda tuⰆ 	conlaudatum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇlaudatione	conlaudatione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇloqⰈum	conloquium	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇmemo rat 	commemor	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
cⰇmissuⰆ	commissum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇmittere	committere	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇmunicare	communicare	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇmunionis	communionis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇognationeⰆ	conognationem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇpassione	compassione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇpesceret	compesceret	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇplellimⰜ	complellimur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇplemus	complemus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇpulsus	compulsus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇputandus	computandus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇputantⰜ	computantur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇpⰆhensi	comprehensi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsangui nitate 	consanguinitate	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsangui nitatis 	consanguinitatis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguineaⰆ	consanguineam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguinei	consanguinei	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguineos	consanguineos	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguineę	consanguineⰂ	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguinita tis 	consanguinitatis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguinitate	consanguinitate	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsanguinitateⰆⰆ	consanguinitatem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇscien tia 	conscientia	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇscien tiaⰆ 	conscientiam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇscius	conscius	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇse cratⰜ 	consecratur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsecra tos 	consecratos	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsecrauerat	consecrauerat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsedimⰊ	consedimus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsentire	consentire	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsentit	consentit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsentiunt	consentiunt	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsequantⰜ	consequantur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsequendo	consequendo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇseqⰈ	consequi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇserua tione 	conseruatione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇseruanduⰆ	conseruandum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇseruari	conseruari	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsideranda	consideranda	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsiderantes	considerantes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsiderare	considerare	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsiliuⰆ	consilium	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsistat	consistat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsistens	consistens	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsistentes	consistentes	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsobri nę 	consobrinⰂ	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsobrina	consobrina	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsobrinⰊ	consobrinus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇsorcio	consorcio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇstare	constare	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
cⰇstat	constat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
