abbr_text	n_observed_expansions	expansions	ambiguous	info_class
rapinaⰆ	1	rapinam	false	SELF_SUFFICIENT
raptoruⰆ	1	raptorum	false	SELF_SUFFICIENT
rati onabilitⰇ 	1	rationabiliter	false	SELF_SUFFICIENT
rati oneⰆ 	1	rationem	false	SELF_SUFFICIENT
rationeⰆ	1	rationem	false	SELF_SUFFICIENT
ratⰜ	1	ratur	false	SELF_SUFFICIENT
re liquuⰆ 	1	reliquum	false	SELF_SUFFICIENT
re mediuⰆ 	1	remedium	false	SELF_SUFFICIENT
re pⰆhenderent 	1	reprehenderent	false	SELF_SUFFICIENT
re soluitⰜ 	1	resoluitur	false	SELF_SUFFICIENT
reatuⰆ	1	reatum	false	SELF_SUFFICIENT
rebⰊ	1	rebus	false	SELF_SUFFICIENT
rebⰛ	1	rebus	false	SELF_SUFFICIENT
receptuⰆ	1	receptum	false	SELF_SUFFICIENT
recipiantⰜ	1	recipiantur	false	SELF_SUFFICIENT
recipiatⰜ	1	recipiatur	false	SELF_SUFFICIENT
recipietⰜ	1	recipietur	false	SELF_SUFFICIENT
recordatⰜ	1	recordatur	false	SELF_SUFFICIENT
rectaⰆ	1	rectam	false	SELF_SUFFICIENT
recⰇciliare	1	reconciliare	false	SELF_SUFFICIENT
recⰇciliatione	1	reconciliatione	false	SELF_SUFFICIENT
recⰇciliationis	1	reconciliationis	false	SELF_SUFFICIENT
recⰇcilietⰜ	1	reconcilietur	false	SELF_SUFFICIENT
redar guatⰜ 	1	redarguatur	false	SELF_SUFFICIENT
reddatⰜ	1	reddatur	false	SELF_SUFFICIENT
redeⰆptioneⰆ	1	redemptionem	false	SELF_SUFFICIENT
redi tibⰛ 	1	reditibus	false	SELF_SUFFICIENT
redigatⰜ	1	redigatur	false	SELF_SUFFICIENT
redigimⰊ	1	redigimus	false	SELF_SUFFICIENT
redimⰇda	1	redimenda	false	SELF_SUFFICIENT
redimⰇdi	1	redimendi	false	SELF_SUFFICIENT
reducantⰜ	1	reducantur	false	SELF_SUFFICIENT
refugi entibⰛ 	1	refugientibus	false	SELF_SUFFICIENT
regenerauⰇ	1	regenerauit	false	SELF_SUFFICIENT
regibⰛ	1	regibus	false	SELF_SUFFICIENT
regnuⰆ	1	regnum	false	SELF_SUFFICIENT
reguⰆ	1	regum	false	SELF_SUFFICIENT
religetⰜ	1	religetur	false	SELF_SUFFICIENT
religioneⰆ	1	religionem	false	SELF_SUFFICIENT
relinqⰈtⰜ	1	relinquitur	false	SELF_SUFFICIENT
relinqⰛ	1	relinque	false	SELF_SUFFICIENT
reliquoruⰆ	1	reliquorum	false	SELF_SUFFICIENT
reliqⰈe	1	reliquie	false	SELF_SUFFICIENT
reliqⰈs	1	reliquis	false	SELF_SUFFICIENT
reliqⰈⰂ	1	reliquię	false	SELF_SUFFICIENT
reliqⰉs	1	reliquos	false	SELF_SUFFICIENT
reliqⰋ	1	reliqua	false	SELF_SUFFICIENT
remediuⰆ	1	remedium	false	SELF_SUFFICIENT
remissioneⰆ	1	remissionem	false	SELF_SUFFICIENT
remittuntⰜ	1	remittuntur	false	SELF_SUFFICIENT
remoueatⰜ	1	remoueatur	false	SELF_SUFFICIENT
reperimⰊ	1	reperimus	false	SELF_SUFFICIENT
repⰆhensione	1	reprehensione	false	SELF_SUFFICIENT
reqⰈraⰆ	1	requiram	false	SELF_SUFFICIENT
reqⰈsitus	1	requisitus	false	SELF_SUFFICIENT
reqⰈsitⰊ	1	requisitus	false	SELF_SUFFICIENT
reruⰆ	1	rerum	false	SELF_SUFFICIENT
reseruetⰜ	1	reseruetur	false	SELF_SUFFICIENT
resistenteⰆ	1	resistentem	false	SELF_SUFFICIENT
respondemⰊ	1	respondemus	false	SELF_SUFFICIENT
resqⰛ	1	resque	false	SELF_SUFFICIENT
restitu atⰜ 	1	restituatur	false	SELF_SUFFICIENT
restituantⰜ	1	restituantur	false	SELF_SUFFICIENT
retinetⰜ	1	retinetur	false	SELF_SUFFICIENT
retributioneⰆ	1	retributionem	false	SELF_SUFFICIENT
reuelatuⰆ	1	reuelatum	false	SELF_SUFFICIENT
reuerentissimoⰗ	1	reuerentissimorum	false	SELF_SUFFICIENT
reuⰆ	1	reum	false	SELF_SUFFICIENT
reuⰇ tentes 	1	reuertentes	false	SELF_SUFFICIENT
reuⰇti	1	reuerti	false	SELF_SUFFICIENT
reⰆ	1	rem	false	SELF_SUFFICIENT
reⰑ cutiebat 	1	repercutiebat	false	SELF_SUFFICIENT
reⰓbis	1	reprobis	false	SELF_SUFFICIENT
reⰓbuⰆ	1	reprobum	false	SELF_SUFFICIENT
rigoreⰆ	1	rigorem	false	SELF_SUFFICIENT
rogationuⰆ	1	rogationum	false	SELF_SUFFICIENT
romanaⰆ	1	romanam	false	SELF_SUFFICIENT
romanⰊ	1	romanus	false	SELF_SUFFICIENT
s;	1	sed	false	SELF_SUFFICIENT
sa cramⰇtuⰆ 	1	sacramentum	false	SELF_SUFFICIENT
sa lutentⰜ 	1	salutentur	false	SELF_SUFFICIENT
sa luteⰆ 	1	salutem	false	SELF_SUFFICIENT
sa tisfacienduⰆ 	1	satisfaciendum	false	SELF_SUFFICIENT
sab batuⰆ 	1	sabbatum	false	SELF_SUFFICIENT
sabbatoⰗ	1	sabbatorum	false	SELF_SUFFICIENT
sabbatuⰆ	1	sabbatum	false	SELF_SUFFICIENT
saccuⰆ	1	saccum	false	SELF_SUFFICIENT
sacer dotibⰛ 	1	sacerdotibus	false	SELF_SUFFICIENT
sacer dotuⰆ 	1	sacerdotum	false	SELF_SUFFICIENT
sacerdotalibⰛ	1	sacerdotalibus	false	SELF_SUFFICIENT
sacerdotesqⰛ	1	sacerdotesque	false	SELF_SUFFICIENT
sacerdoteⰆ	1	sacerdotem	false	SELF_SUFFICIENT
sacerdotibⰊ	1	sacerdotibus	false	SELF_SUFFICIENT
sacerdotibⰛ	1	sacerdotibus	false	SELF_SUFFICIENT
sacerdotiⰅ	1	sacerdotis	false	SELF_SUFFICIENT
sacerdotuⰆ	1	sacerdotum	false	SELF_SUFFICIENT
sacietateⰆ	1	sacietatem	false	SELF_SUFFICIENT
sacietⰜ	1	sacietur	false	SELF_SUFFICIENT
sacra mⰇtuⰆ 	1	sacramentum	false	SELF_SUFFICIENT
sacramⰇta	1	sacramenta	false	SELF_SUFFICIENT
sacramⰇti	1	sacramenti	false	SELF_SUFFICIENT
sacramⰇto	1	sacramento	false	SELF_SUFFICIENT
sacramⰇtuⰆ	1	sacramentum	false	SELF_SUFFICIENT
sacri legiqⰛ 	1	sacrilegique	false	SELF_SUFFICIENT
sacrifitiuⰆ	1	sacrifitium	false	SELF_SUFFICIENT
sacrilegiuⰆ	1	sacrilegium	false	SELF_SUFFICIENT
sacrilegivⰆ	1	sacrilegivm	false	SELF_SUFFICIENT
sacrilegvⰆ	1	sacrilegvm	false	SELF_SUFFICIENT
sacroscⰇm	1	sacrosanctum	false	SELF_SUFFICIENT
sagimⰇ	1	sagimen	false	SELF_SUFFICIENT
saleⰆ	1	salem	false	SELF_SUFFICIENT
salteⰆ	1	saltem	false	SELF_SUFFICIENT
saltiⰆ	1	saltim	false	SELF_SUFFICIENT
saluarentⰜ	1	saluarentur	false	SELF_SUFFICIENT
saluberrimaⰆ	1	saluberrimam	false	SELF_SUFFICIENT
salubritⰇ	1	salubriter	false	SELF_SUFFICIENT
salutareⰆ	1	salutarem	false	SELF_SUFFICIENT
saluⰄrimaⰆ	1	saluberrimam	false	SELF_SUFFICIENT
sanantⰜ	1	sanantur	false	SELF_SUFFICIENT
sanaⰆ	1	sanam	false	SELF_SUFFICIENT
sancimⰊ	1	sancimus	false	SELF_SUFFICIENT
sanguineⰆ	1	sanguinem	false	SELF_SUFFICIENT
sanguisqⰛ	1	sanguisque	false	SELF_SUFFICIENT
sanuⰆ	1	sanum	false	SELF_SUFFICIENT
sanⰊ	1	sanus	false	SELF_SUFFICIENT
satis factioneⰆ 	1	satisfactionem	false	SELF_SUFFICIENT
satisfacti oneⰆ 	1	satisfactionem	false	SELF_SUFFICIENT
satisfactio neⰆ 	1	satisfactionem	false	SELF_SUFFICIENT
satisfactioneⰆ	1	satisfactionem	false	SELF_SUFFICIENT
saunctionibⰛ	1	saunctionibus	false	SELF_SUFFICIENT
scabelluⰆ	1	scabellum	false	SELF_SUFFICIENT
sceleribⰛ	1	sceleribus	false	SELF_SUFFICIENT
scelestuⰆ	1	scelestum	false	SELF_SUFFICIENT
sciaⰆ	1	sciam	false	SELF_SUFFICIENT
scien duⰆ 	1	sciendum	false	SELF_SUFFICIENT
scientⰇ	1	scienter	false	SELF_SUFFICIENT
scimⰊ	1	scimus	false	SELF_SUFFICIENT
sciⰇssimo	1	sanctissimo	false	SELF_SUFFICIENT
scoⰆⰗ	1	sanctorum	false	SELF_SUFFICIENT
scoⰇⰗqⰛ	1	sanctorumque	false	SELF_SUFFICIENT
scoⰗ	1	sanctorum	false	SELF_SUFFICIENT
scripsimⰊ	1	scripsimus	false	SELF_SUFFICIENT
scripturaruⰆ	1	scripturarum	false	SELF_SUFFICIENT
scriptuⰆ	1	scriptum	false	SELF_SUFFICIENT
scrptuⰆ	1	scriptum	false	SELF_SUFFICIENT
scⰁa	1	secunda	false	SELF_SUFFICIENT
scⰁam	1	secundam	false	SELF_SUFFICIENT
scⰁm	1	secundum	false	SELF_SUFFICIENT
scⰁo	1	secundo	false	SELF_SUFFICIENT
scⰇa	1	sancta	false	SELF_SUFFICIENT
scⰇam	1	sanctam	false	SELF_SUFFICIENT
scⰇi	1	sancti	false	SELF_SUFFICIENT
scⰇificat	1	sanctificat	false	SELF_SUFFICIENT
scⰇificato	1	sanctificato	false	SELF_SUFFICIENT
scⰇis	1	sanctis	false	SELF_SUFFICIENT
scⰇissi maⰆ 	1	sanctissimam	false	SELF_SUFFICIENT
scⰇissimⰊ	1	sanctissimus	false	SELF_SUFFICIENT
scⰇitate	1	sanctitate	false	SELF_SUFFICIENT
scⰇitati	1	sanctitati	false	SELF_SUFFICIENT
scⰇm	1	sanctum	false	SELF_SUFFICIENT
scⰇo	1	sancto	false	SELF_SUFFICIENT
scⰇoruⰆ	1	sanctorum	false	SELF_SUFFICIENT
scⰇos	1	sanctos	false	SELF_SUFFICIENT
scⰇoⰗ	1	sanctorum	false	SELF_SUFFICIENT
scⰇs	1	sanctus	false	SELF_SUFFICIENT
scⰇuaria	1	sanctuaria	false	SELF_SUFFICIENT
scⰇę	2	sanctę; sanctⰂ	true	AMBIGUOUS_WITHOUT_CONTEXT
scⰇⰂ	2	sanctae; sanctⰂ	true	AMBIGUOUS_WITHOUT_CONTEXT
scⰏ	1	saeculum	false	SELF_SUFFICIENT
scⰏaria	1	saecularia	false	SELF_SUFFICIENT
scⰏi	2	saeculi; seculi	true	AMBIGUOUS_WITHOUT_CONTEXT
scⰏm	1	saeculum	false	SELF_SUFFICIENT
scⰏo	1	saeculo	false	SELF_SUFFICIENT
se cundaⰆ 	1	secundam	false	SELF_SUFFICIENT
secⰁm	1	secundum	false	SELF_SUFFICIENT
secⰁs	1	secundus	false	SELF_SUFFICIENT
secⰏaria	1	secularia	false	SELF_SUFFICIENT
sedatⰜ	1	sedatur	false	SELF_SUFFICIENT
sedeⰆ	1	sedem	false	SELF_SUFFICIENT
seditiosuⰆ	1	seditiosum	false	SELF_SUFFICIENT
seductⰊ	1	seductus	false	SELF_SUFFICIENT
segregamⰊ	1	segregamus	false	SELF_SUFFICIENT
segregatⰊ	1	segregatus	false	SELF_SUFFICIENT
segregetⰜ	1	segregetur	false	SELF_SUFFICIENT
senioreⰆ	1	seniorem	false	SELF_SUFFICIENT
senten tiaⰆ 	1	sententiam	false	SELF_SUFFICIENT
sententiaⰆ	1	sententiam	false	SELF_SUFFICIENT
sepa ramⰊ 	1	separamus	false	SELF_SUFFICIENT
separamⰊ	1	separamus	false	SELF_SUFFICIENT
separantⰜ	1	separantur	false	SELF_SUFFICIENT
separatuⰆqⰛ	1	separatumque	false	SELF_SUFFICIENT
separentⰜ	1	separentur	false	SELF_SUFFICIENT
separetⰜ	1	separetur	false	SELF_SUFFICIENT
sepeliantⰜ	1	sepeliantur	false	SELF_SUFFICIENT
septeⰆ	1	septem	false	SELF_SUFFICIENT
septeⰆbre	1	septembre	false	SELF_SUFFICIENT
septeⰆneⰆ	1	septennem	false	SELF_SUFFICIENT
septi muⰆ 	1	septimum	false	SELF_SUFFICIENT
septimaⰆ	1	septimam	false	SELF_SUFFICIENT
septimuⰆ	1	septimum	false	SELF_SUFFICIENT
sepulchruⰆ	1	sepulchrum	false	SELF_SUFFICIENT
sequen tibⰊ 	1	sequentibus	false	SELF_SUFFICIENT
sequentibⰛ	1	sequentibus	false	SELF_SUFFICIENT
sequeretⰜ	1	sequeretur	false	SELF_SUFFICIENT
seqⰈ	1	sequi	false	SELF_SUFFICIENT
ser uuⰆ 	1	seruum	false	SELF_SUFFICIENT
serieⰆ	1	seriem	false	SELF_SUFFICIENT
sermoneⰆ	1	sermonem	false	SELF_SUFFICIENT
seruabuntⰜ	1	seruabuntur	false	SELF_SUFFICIENT
seruan daⰆ 	1	seruandam	false	SELF_SUFFICIENT
seruatuⰆ	1	seruatum	false	SELF_SUFFICIENT
seruoⰗ	1	seruorum	false	SELF_SUFFICIENT
seruuⰆ	1	seruum	false	SELF_SUFFICIENT
sextaqⰛ	1	sextaque	false	SELF_SUFFICIENT
sextaⰆ	1	sextam	false	SELF_SUFFICIENT
sextuⰆ	1	sextum	false	SELF_SUFFICIENT
sextⰊ	1	sextus	false	SELF_SUFFICIENT
seⰆper	1	semper	false	SELF_SUFFICIENT
seⰆpitⰇnuⰆ	1	sempiternum	false	SELF_SUFFICIENT
seⰆⰑ	1	semper	false	SELF_SUFFICIENT
sicqⰛ	1	sicque	false	SELF_SUFFICIENT
sicⰇ	1	sicut	false	SELF_SUFFICIENT
sierⰇ	1	sierunt	false	SELF_SUFFICIENT
sig nificauⰆ 	1	significauit	false	SELF_SUFFICIENT
signuⰆ	1	signum	false	SELF_SUFFICIENT
siluaⰆ	1	siluam	false	SELF_SUFFICIENT
similitⰇ	1	similiter	false	SELF_SUFFICIENT
simpliceⰆ	1	simplicem	false	SELF_SUFFICIENT
simplicitⰇ	1	simpliciter	false	SELF_SUFFICIENT
simulqⰛ	1	simulque	false	SELF_SUFFICIENT
simⰊ	1	simus	false	SELF_SUFFICIENT
sinceruⰆ	1	sincerum	false	SELF_SUFFICIENT
singuloⰗ	1	singulorum	false	SELF_SUFFICIENT
sinoduⰆ	1	sinodum	false	SELF_SUFFICIENT
situⰆ	1	situm	false	SELF_SUFFICIENT
siⰆplici	1	simplici	false	SELF_SUFFICIENT
siⰆplicitⰇ	1	simpliciter	false	SELF_SUFFICIENT
soboleⰆ	1	sobolem	false	SELF_SUFFICIENT
societateⰆ	1	societatem	false	SELF_SUFFICIENT
soleⰆpnia	1	solempnia	false	SELF_SUFFICIENT
solotenⰊ	1	solotenus	false	SELF_SUFFICIENT
soluantⰜ	1	soluantur	false	SELF_SUFFICIENT
soluatⰜ	1	soluatur	false	SELF_SUFFICIENT
soluerentⰜ	1	soluerentur	false	SELF_SUFFICIENT
soluitⰜ	1	soluitur	false	SELF_SUFFICIENT
solutⰊ	1	solutus	false	SELF_SUFFICIENT
soluⰆ	1	solum	false	SELF_SUFFICIENT
sororibⰛ	1	sororibus	false	SELF_SUFFICIENT
sororisⰖ	1	sororisque	false	SELF_SUFFICIENT
sotiataⰆ	1	sotiatam	false	SELF_SUFFICIENT
soⰏ	1	solidos	false	SELF_SUFFICIENT
spa ciuⰆ 	1	spacium	false	SELF_SUFFICIENT
spatiuⰆ	1	spatium	false	SELF_SUFFICIENT
speci alitⰇ 	1	specialiter	false	SELF_SUFFICIENT
specialitⰇ	1	specialiter	false	SELF_SUFFICIENT
speculationeⰆ	1	speculationem	false	SELF_SUFFICIENT
speⰆ	1	spem	false	SELF_SUFFICIENT
spo liantⰜ 	1	spoliantur	false	SELF_SUFFICIENT
spuⰆ	1	spiritu	false	SELF_SUFFICIENT
spⰇitalitⰇ	1	spiritaliter	false	SELF_SUFFICIENT
spⰇm	1	spiritum	false	SELF_SUFFICIENT
spⰇs	1	spiritus	false	SELF_SUFFICIENT
spⰇu	1	spiritu	false	SELF_SUFFICIENT
spⰇuum	1	spirituum	false	SELF_SUFFICIENT
statiⰆ	1	statim	false	SELF_SUFFICIENT
statu ertⰇ 	1	statuerunt	false	SELF_SUFFICIENT
statu imⰊ 	1	statuimus	false	SELF_SUFFICIENT
statuerⰇ	1	statuerunt	false	SELF_SUFFICIENT
statuimⰊ	1	statuimus	false	SELF_SUFFICIENT
statⰊ	1	status	false	SELF_SUFFICIENT
sterquiliniuⰆ	1	sterquilinium	false	SELF_SUFFICIENT
stⰇ	1	sunt	false	SELF_SUFFICIENT
su mⰇduⰆ 	1	sumendum	false	SELF_SUFFICIENT
sua	1	sua	false	SELF_SUFFICIENT
suaqⰛ	1	suaque	false	SELF_SUFFICIENT
suaⰆ	1	suam	false	SELF_SUFFICIENT
sub diaconuⰆ 	1	subdiaconum	false	SELF_SUFFICIENT
sub scripserⰇ 	1	subscripserunt	false	SELF_SUFFICIENT
sub scriptuⰆ 	1	subscriptum	false	SELF_SUFFICIENT
subdiaco nuⰆ 	1	subdiaconum	false	SELF_SUFFICIENT
subnota tⰜ 	1	subnotatur	false	SELF_SUFFICIENT
subplemⰇtuⰆ	1	subplementum	false	SELF_SUFFICIENT
subripiqⰛ	1	subripique	false	SELF_SUFFICIENT
subscribatⰜ	1	subscribatur	false	SELF_SUFFICIENT
subscriptuⰆ	1	subscriptum	false	SELF_SUFFICIENT
substantiaⰆ	1	substantiam	false	SELF_SUFFICIENT
subtilitⰇ	1	subtiliter	false	SELF_SUFFICIENT
subtra huntⰜ 	1	subtrahuntur	false	SELF_SUFFICIENT
subtⰊ	1	subtus	false	SELF_SUFFICIENT
succedentibⰊ	1	succedentibus	false	SELF_SUFFICIENT
succes soribⰛ 	1	successoribus	false	SELF_SUFFICIENT
successioneⰆ	1	successionem	false	SELF_SUFFICIENT
successoreⰆ	1	successorem	false	SELF_SUFFICIENT
successoⰗ	1	successorum	false	SELF_SUFFICIENT
sumⰆa	1	summa	false	SELF_SUFFICIENT
sumⰆope re 	1	summoper	false	SELF_SUFFICIENT
sumⰊ	1	sumus	false	SELF_SUFFICIENT
suoⰗ	1	suorum	false	SELF_SUFFICIENT
superi oribⰛ 	1	superioribus	false	SELF_SUFFICIENT
suplementuⰆ	1	suplementum	false	SELF_SUFFICIENT
supplicarentⰜ	1	supplicarentur	false	SELF_SUFFICIENT
supplicationibⰊ	1	supplicationibus	false	SELF_SUFFICIENT
supplicitⰇ	1	suppliciter	false	SELF_SUFFICIENT
supⰋ	1	supra	false	SELF_SUFFICIENT
supⰋ dictis 	1	supradictis	false	SELF_SUFFICIENT
supⰋ dictuⰆ 	1	supradictum	false	SELF_SUFFICIENT
supⰋdicta cruⰆ  	1	supradictacrum	false	SELF_SUFFICIENT
supⰋdictas	1	supradictas	false	SELF_SUFFICIENT
supⰋdictis	1	supradictis	false	SELF_SUFFICIENT
supⰋdicto	1	supradicto	false	SELF_SUFFICIENT
suscipiatⰜ	1	suscipiatur	false	SELF_SUFFICIENT
suspen ditⰜ 	1	suspenditur	false	SELF_SUFFICIENT
suspendantⰜ	1	suspendantur	false	SELF_SUFFICIENT
suspenduntⰜ	1	suspenduntur	false	SELF_SUFFICIENT
suspicatⰜ	1	suspicatur	false	SELF_SUFFICIENT
suuⰆ	1	suum	false	SELF_SUFFICIENT
suvⰆ	1	suvm	false	SELF_SUFFICIENT
suⰆ	1	sum	false	SELF_SUFFICIENT
suⰆma	1	summa	false	SELF_SUFFICIENT
suⰆmis	1	summis	false	SELF_SUFFICIENT
suⰆmopere	1	summopere	false	SELF_SUFFICIENT
suⰆmouendi	1	summouendi	false	SELF_SUFFICIENT
suⰆmuⰆ	1	summum	false	SELF_SUFFICIENT
suⰆpsit	1	sumpsit	false	SELF_SUFFICIENT
suⰑ	1	super	false	SELF_SUFFICIENT
suⰑ uenere 	1	superuenere	false	SELF_SUFFICIENT
suⰑbe	1	superbe	false	SELF_SUFFICIENT
suⰑbiaⰆ	1	superbiam	false	SELF_SUFFICIENT
suⰑbiendo	1	superbiendo	false	SELF_SUFFICIENT
suⰑbiⰂ	1	superbiⰂ	false	SELF_SUFFICIENT
suⰑimpositvⰆ	1	superimpositvm	false	SELF_SUFFICIENT
sⰆ	1	eus	false	SELF_SUFFICIENT
sⰇ	1	sunt	false	SELF_SUFFICIENT
sⰑnit	1	spernit	false	SELF_SUFFICIENT
sⰘu	1	spiritu	false	SELF_SUFFICIENT
sⰛ	1	sed	false	SELF_SUFFICIENT
ta mⰇ 	1	tamen	false	SELF_SUFFICIENT
ta  libⰛ 	1	ta libus	false	SELF_SUFFICIENT
taleⰆ	1	talem	false	SELF_SUFFICIENT
talibⰊ	1	talibus	false	SELF_SUFFICIENT
talibⰛ	1	talibus	false	SELF_SUFFICIENT
taliqⰛ	1	talique	false	SELF_SUFFICIENT
tamⰇ	1	tamen	false	SELF_SUFFICIENT
tan tuⰆ 	1	tantum	false	SELF_SUFFICIENT
tantuⰆ	1	tantum	false	SELF_SUFFICIENT
tantuⰆ mⰉ 	1	tantummodo	false	SELF_SUFFICIENT
tantuⰆmⰉ	1	tantummodo	false	SELF_SUFFICIENT
taⰆ	1	tam	false	SELF_SUFFICIENT
taⰆdiu	1	tamdiu	false	SELF_SUFFICIENT
taⰆquaⰆ	1	tamquam	false	SELF_SUFFICIENT
tcⰇ	1	tunc	false	SELF_SUFFICIENT
tecuⰆ	1	tecum	false	SELF_SUFFICIENT
temporuⰆ	1	temporum	false	SELF_SUFFICIENT
teneatⰜ	1	teneatur	false	SELF_SUFFICIENT
tenebantⰜ	1	tenebantur	false	SELF_SUFFICIENT
tenen tⰜ 	1	tenentur	false	SELF_SUFFICIENT
teneritateⰆ	1	teneritatem	false	SELF_SUFFICIENT
tenetⰜ	1	tenetur	false	SELF_SUFFICIENT
terminetⰜ	1	terminetur	false	SELF_SUFFICIENT
terraⰆ	1	terram	false	SELF_SUFFICIENT
testan tⰜ 	1	testantur	false	SELF_SUFFICIENT
testeⰆ	1	testem	false	SELF_SUFFICIENT
testi moniuⰆ 	1	testimonium	false	SELF_SUFFICIENT
testibⰊ	1	testibus	false	SELF_SUFFICIENT
testibⰛ	1	testibus	false	SELF_SUFFICIENT
testificatⰊ	1	testificatus	false	SELF_SUFFICIENT
testimoniuⰆ	1	testimonium	false	SELF_SUFFICIENT
testiuⰆ	1	testium	false	SELF_SUFFICIENT
teⰆperasse	1	temperasse	false	SELF_SUFFICIENT
teⰆperate	1	temperate	false	SELF_SUFFICIENT
teⰆperent	1	temperent	false	SELF_SUFFICIENT
teⰆpluⰆ	1	templum	false	SELF_SUFFICIENT
teⰆpora	1	tempora	false	SELF_SUFFICIENT
teⰆporalitⰇ	1	temporaliter	false	SELF_SUFFICIENT
teⰆporaliuⰆ	1	temporalium	false	SELF_SUFFICIENT
teⰆpore	1	tempore	false	SELF_SUFFICIENT
teⰆporibⰊ	1	temporibus	false	SELF_SUFFICIENT
teⰆporis	1	temporis	false	SELF_SUFFICIENT
teⰆporiⰄⰛ	1	temporibus	false	SELF_SUFFICIENT
teⰆporuⰆ	1	temporum	false	SELF_SUFFICIENT
teⰆpoⰗ	1	temporum	false	SELF_SUFFICIENT
teⰆprⰇ	1	tempore	false	SELF_SUFFICIENT
teⰆptamⰇta	1	temptamenta	false	SELF_SUFFICIENT
teⰆptauerint	1	temptauerint	false	SELF_SUFFICIENT
teⰆptauerit	1	temptauerit	false	SELF_SUFFICIENT
teⰆpus	1	tempus	false	SELF_SUFFICIENT
teⰆpⰉre	1	tempore	false	SELF_SUFFICIENT
teⰆpⰊ	1	tempus	false	SELF_SUFFICIENT
thronⰊ	1	thronus	false	SELF_SUFFICIENT
timoreⰆ	1	timorem	false	SELF_SUFFICIENT
timⰇda	1	timenda	false	SELF_SUFFICIENT
tole tanuⰆ 	1	toletanum	false	SELF_SUFFICIENT
tollamⰊ	1	tollamus	false	SELF_SUFFICIENT
tollantⰜ	1	tollantur	false	SELF_SUFFICIENT
tollatⰜ	1	tollatur	false	SELF_SUFFICIENT
totaⰆ	1	totam	false	SELF_SUFFICIENT
totaⰆqⰛ	1	totamque	false	SELF_SUFFICIENT
totiuⰊ	1	totius	false	SELF_SUFFICIENT
totuⰆ	1	totum	false	SELF_SUFFICIENT
trabeⰆ	1	trabem	false	SELF_SUFFICIENT
tradentⰜ	1	tradentur	false	SELF_SUFFICIENT
traduntⰜ	1	traduntur	false	SELF_SUFFICIENT
tramiteⰆ	1	tramitem	false	SELF_SUFFICIENT
trangressoribⰛ	1	trangressoribus	false	SELF_SUFFICIENT
tranquillitateⰆ	1	tranquillitatem	false	SELF_SUFFICIENT
transgre diatⰜ 	1	transgrediatur	false	SELF_SUFFICIENT
transigantⰜ	1	transigantur	false	SELF_SUFFICIENT
transmittimⰊ	1	transmittimus	false	SELF_SUFFICIENT
tribuatⰜ	1	tribuatur	false	SELF_SUFFICIENT
tribuendaⰆ	1	tribuendam	false	SELF_SUFFICIENT
tribⰊ	1	tribus	false	SELF_SUFFICIENT
tribⰛ	1	tribus	false	SELF_SUFFICIENT
triduanuⰆ	1	triduanum	false	SELF_SUFFICIENT
triduoqⰛ	1	triduoque	false	SELF_SUFFICIENT
tripliceⰆ	1	triplicem	false	SELF_SUFFICIENT
triplicibⰊ	1	triplicibus	false	SELF_SUFFICIENT
triplicitⰇ	1	tripliciter	false	SELF_SUFFICIENT
triuⰆ	1	trium	false	SELF_SUFFICIENT
trⰇⰂ	1	terrⰂ	false	SELF_SUFFICIENT
tuaruⰆ	1	tuarum	false	SELF_SUFFICIENT
tuaⰆ	1	tuam	false	SELF_SUFFICIENT
tuoruⰆ	1	tuorum	false	SELF_SUFFICIENT
tuoⰗ	1	tuorum	false	SELF_SUFFICIENT
tur bataⰆ 	1	turbatam	false	SELF_SUFFICIENT
turpitⰇ	1	turpiter	false	SELF_SUFFICIENT
turrⰇ	1	turris	false	SELF_SUFFICIENT
tuuⰆ	1	tuum	false	SELF_SUFFICIENT
ty rannoruⰆ 	1	tyrannorum	false	SELF_SUFFICIENT
ty rannuⰆ 	1	tyrannum	false	SELF_SUFFICIENT
tⰇcia	1	tercia	false	SELF_SUFFICIENT
tⰇciaⰆ	1	terciam	false	SELF_SUFFICIENT
tⰇcio	2	tercio; tertio	true	AMBIGUOUS_WITHOUT_CONTEXT
tⰇcius	1	tercius	false	SELF_SUFFICIENT
tⰇminetⰜ	1	terminetur	false	SELF_SUFFICIENT
tⰇminos	1	terminos	false	SELF_SUFFICIENT
tⰇminuⰆ	1	terminum	false	SELF_SUFFICIENT
tⰇra	1	terra	false	SELF_SUFFICIENT
tⰇram	1	terram	false	SELF_SUFFICIENT
tⰇraⰆ	1	terram	false	SELF_SUFFICIENT
tⰇribili tⰇ 	1	terribiliter	false	SELF_SUFFICIENT
tⰇribilisqⰛ	1	terribilisque	false	SELF_SUFFICIENT
tⰇribilitⰇ	1	terribiliter	false	SELF_SUFFICIENT
tⰇris	1	terris	false	SELF_SUFFICIENT
tⰇrⰂ	1	terrⰂ	false	SELF_SUFFICIENT
tⰈ	1	tibi	false	SELF_SUFFICIENT
tⰜpitudineⰆ	1	turpitudinem	false	SELF_SUFFICIENT
uacuuⰆ	1	uacuum	false	SELF_SUFFICIENT
uanuⰆ	1	uanum	false	SELF_SUFFICIENT
ubicuⰆqⰛ	1	ubicumque	false	SELF_SUFFICIENT
ubiqⰛ	1	ubique	false	SELF_SUFFICIENT
uehemⰆtⰇ	1	uehementer	false	SELF_SUFFICIENT
