pattern_type	length	pattern	token_type_count	token_frequency_count	productivity_class
SUFFIX	3	210	1	1	RARE
SUFFIX	3	211	1	1	RARE
SUFFIX	3	212	1	1	RARE
SUFFIX	3	213	1	1	RARE
SUFFIX	3	214	1	1	RARE
SUFFIX	3	216	1	1	RARE
SUFFIX	3	231	1	1	RARE
SUFFIX	3	232	1	1	RARE
SUFFIX	3	233	1	1	RARE
SUFFIX	3	234	1	1	RARE
SUFFIX	3	240	1	2	RARE
SUFFIX	3	241	1	1	RARE
SUFFIX	3	242	1	1	RARE
SUFFIX	3	243	1	3	RARE
SUFFIX	3	244	1	1	RARE
SUFFIX	3	245	1	1	RARE
SUFFIX	3	246	1	4	RARE
SUFFIX	3	aal	2	2	RARE
SUFFIX	3	aar	1	1	RARE
SUFFIX	3	ada	1	1	RARE
SUFFIX	3	ade	1	1	RARE
SUFFIX	3	ady	20	25	PRODUCTIVE
SUFFIX	3	aes	1	1	RARE
SUFFIX	3	ago	1	1	RARE
SUFFIX	3	ahy	2	2	RARE
SUFFIX	3	aid	1	1	RARE
SUFFIX	3	aig	3	5	RARE
SUFFIX	3	aii	6	7	RARE
SUFFIX	3	ail	15	21	PRODUCTIVE
SUFFIX	3	aim	24	43	PRODUCTIVE
SUFFIX	3	ain	273	1668	PRODUCTIVE
SUFFIX	3	aio	1	1	RARE
SUFFIX	3	air	107	476	PRODUCTIVE
SUFFIX	3	ais	12	15	PRODUCTIVE
SUFFIX	3	ait	1	1	RARE
SUFFIX	3	aix	1	1	RARE
SUFFIX	3	aiy	2	3	RARE
SUFFIX	3	ajy	2	2	RARE
SUFFIX	3	aky	6	10	RARE
SUFFIX	3	ala	3	3	RARE
SUFFIX	3	ald	14	19	PRODUCTIVE
SUFFIX	3	alf	1	1	RARE
SUFFIX	3	alg	8	8	RARE
SUFFIX	3	all	1	1	RARE
SUFFIX	3	alm	1	1	RARE
SUFFIX	3	alo	6	13	RARE
SUFFIX	3	alr	3	3	RARE
SUFFIX	3	als	23	36	PRODUCTIVE
SUFFIX	3	aly	110	272	PRODUCTIVE
SUFFIX	3	ama	1	1	RARE
SUFFIX	3	amd	1	1	RARE
SUFFIX	3	amg	1	1	RARE
SUFFIX	3	amm	1	1	RARE
SUFFIX	3	amo	2	2	RARE
SUFFIX	3	amy	4	4	RARE
SUFFIX	3	anl	1	1	RARE
SUFFIX	3	any	1	1	RARE
SUFFIX	3	aol	1	1	RARE
SUFFIX	3	aor	2	2	RARE
SUFFIX	3	aos	1	1	RARE
SUFFIX	3	apo	1	1	RARE
SUFFIX	3	apy	2	2	RARE
SUFFIX	3	ara	3	3	RARE
SUFFIX	3	arc	1	1	RARE
SUFFIX	3	ard	3	3	RARE
SUFFIX	3	are	2	2	RARE
SUFFIX	3	arg	4	4	RARE
SUFFIX	3	arl	2	3	RARE
SUFFIX	3	aro	11	12	PRODUCTIVE
SUFFIX	3	arx	1	1	RARE
SUFFIX	3	ary	54	146	PRODUCTIVE
SUFFIX	3	asa	2	2	RARE
SUFFIX	3	asd	1	1	RARE
SUFFIX	3	ase	1	1	RARE
SUFFIX	3	ash	1	1	RARE
SUFFIX	3	asy	5	6	RARE
SUFFIX	3	aty	1	1	RARE
SUFFIX	3	aza	1	1	RARE
SUFFIX	3	azg	1	1	RARE
SUFFIX	3	car	2	2	RARE
SUFFIX	3	ccs	1	1	RARE
SUFFIX	3	cfh	1	1	RARE
SUFFIX	3	cfy	1	1	RARE
SUFFIX	3	cha	3	4	RARE
SUFFIX	3	chc	1	1	RARE
SUFFIX	3	chd	25	48	PRODUCTIVE
SUFFIX	3	che	5	11	RARE
SUFFIX	3	chg	6	7	RARE
SUFFIX	3	chk	1	2	RARE
SUFFIX	3	chl	8	39	RARE
SUFFIX	3	cho	40	198	PRODUCTIVE
SUFFIX	3	chp	1	1	RARE
SUFFIX	3	chr	6	13	RARE
SUFFIX	3	chs	29	49	PRODUCTIVE
SUFFIX	3	chx	2	2	RARE
SUFFIX	3	chy	239	945	PRODUCTIVE
SUFFIX	3	cir	1	1	RARE
SUFFIX	3	ckh	4	6	RARE
SUFFIX	3	cki	1	1	RARE
SUFFIX	3	cko	1	1	RARE
SUFFIX	3	cky	6	9	RARE
SUFFIX	3	com	1	1	RARE
SUFFIX	3	cos	1	1	RARE
SUFFIX	3	coy	1	1	RARE
SUFFIX	3	cpy	1	1	RARE
SUFFIX	3	cry	1	1	RARE
SUFFIX	3	ctc	1	1	RARE
SUFFIX	3	cth	5	9	RARE
SUFFIX	3	cti	2	2	RARE
SUFFIX	3	cto	2	6	RARE
SUFFIX	3	cty	7	10	RARE
SUFFIX	3	dag	3	5	RARE
SUFFIX	3	dai	4	4	RARE
SUFFIX	3	daj	1	1	RARE
SUFFIX	3	dal	128	532	PRODUCTIVE
SUFFIX	3	dam	71	204	PRODUCTIVE
SUFFIX	3	dan	13	33	PRODUCTIVE
SUFFIX	3	dar	158	736	PRODUCTIVE
SUFFIX	3	das	7	11	RARE
SUFFIX	3	day	1	1	RARE
SUFFIX	3	dcf	1	1	RARE
SUFFIX	3	dch	3	6	RARE
SUFFIX	3	dcr	1	1	RARE
SUFFIX	3	ddl	3	3	RARE
SUFFIX	3	ddy	10	11	PRODUCTIVE
SUFFIX	3	dee	1	1	RARE
SUFFIX	3	del	1	1	RARE
SUFFIX	3	den	1	1	RARE
SUFFIX	3	der	1	1	RARE
SUFFIX	3	des	2	2	RARE
SUFFIX	3	dey	16	16	PRODUCTIVE
SUFFIX	3	dgr	1	1	RARE
SUFFIX	3	diy	1	1	RARE
SUFFIX	3	dky	5	5	RARE
SUFFIX	3	dla	1	1	RARE
SUFFIX	3	dld	1	1	RARE
SUFFIX	3	dlo	2	2	RARE
SUFFIX	3	dlr	1	1	RARE
SUFFIX	3	dls	3	4	RARE
SUFFIX	3	dly	7	8	RARE
SUFFIX	3	dod	1	2	RARE
SUFFIX	3	dof	1	1	RARE
SUFFIX	3	dol	35	156	PRODUCTIVE
SUFFIX	3	dom	6	12	RARE
SUFFIX	3	dor	36	130	PRODUCTIVE
SUFFIX	3	dos	4	4	RARE
SUFFIX	3	doy	1	1	RARE
SUFFIX	3	dpy	4	4	RARE
SUFFIX	3	dsh	3	3	RARE
SUFFIX	3	dyd	5	5	RARE
SUFFIX	3	dyl	6	6	RARE
SUFFIX	3	dym	2	2	RARE
SUFFIX	3	dyo	1	1	RARE
SUFFIX	3	dyr	4	4	RARE
SUFFIX	3	dys	6	8	RARE
SUFFIX	3	dyy	1	1	RARE
SUFFIX	3	ead	1	1	RARE
SUFFIX	3	eal	44	118	PRODUCTIVE
SUFFIX	3	eam	16	30	PRODUCTIVE
SUFFIX	3	ean	3	4	RARE
SUFFIX	3	ear	57	172	PRODUCTIVE
SUFFIX	3	eas	8	9	RARE
SUFFIX	3	eat	1	1	RARE
SUFFIX	3	eay	1	1	RARE
SUFFIX	3	ecf	1	1	RARE
SUFFIX	3	ech	2	2	RARE
SUFFIX	3	eda	6	8	RARE
SUFFIX	3	ede	1	1	RARE
SUFFIX	3	edg	1	1	RARE
SUFFIX	3	edl	2	4	RARE
SUFFIX	3	edo	5	6	RARE
SUFFIX	3	edr	1	1	RARE
SUFFIX	3	eds	5	5	RARE
SUFFIX	3	edu	2	2	RARE
SUFFIX	3	edy	406	4184	PRODUCTIVE
SUFFIX	3	eea	5	6	RARE
SUFFIX	3	eeb	13	15	PRODUCTIVE
SUFFIX	3	eec	1	1	RARE
SUFFIX	3	eed	39	79	PRODUCTIVE
SUFFIX	3	eee	4	4	RARE
SUFFIX	3	eef	1	2	RARE
SUFFIX	3	eeg	16	16	PRODUCTIVE
SUFFIX	3	eek	2	5	RARE
SUFFIX	3	eel	3	3	RARE
SUFFIX	3	eem	2	2	RARE
SUFFIX	3	een	1	1	RARE
SUFFIX	3	eeo	47	160	PRODUCTIVE
SUFFIX	3	eep	2	2	RARE
SUFFIX	3	eer	4	4	RARE
SUFFIX	3	ees	91	233	PRODUCTIVE
SUFFIX	3	eet	2	5	RARE
SUFFIX	3	eeu	1	1	RARE
SUFFIX	3	eey	279	1915	PRODUCTIVE
SUFFIX	3	efo	1	1	RARE
SUFFIX	3	efy	9	10	RARE
SUFFIX	3	eil	1	1	RARE
SUFFIX	3	eis	1	1	RARE
SUFFIX	3	ejy	1	1	RARE
SUFFIX	3	ekl	1	1	RARE
SUFFIX	3	eky	33	175	PRODUCTIVE
SUFFIX	3	ely	2	2	RARE
SUFFIX	3	eoc	1	1	RARE
SUFFIX	3	eod	39	80	PRODUCTIVE
SUFFIX	3	eoe	1	1	RARE
SUFFIX	3	eof	1	1	RARE
SUFFIX	3	eog	7	8	RARE
SUFFIX	3	eok	2	3	RARE
SUFFIX	3	eol	128	815	PRODUCTIVE
SUFFIX	3	eom	12	28	PRODUCTIVE
SUFFIX	3	eon	1	1	RARE
SUFFIX	3	eop	2	3	RARE
SUFFIX	3	eor	102	408	PRODUCTIVE
SUFFIX	3	eos	68	206	PRODUCTIVE
SUFFIX	3	eot	4	5	RARE
SUFFIX	3	eoy	17	24	PRODUCTIVE
SUFFIX	3	epy	6	13	RARE
SUFFIX	3	ery	2	2	RARE
SUFFIX	3	esd	3	3	RARE
SUFFIX	3	ese	6	7	RARE
SUFFIX	3	esg	1	1	RARE
SUFFIX	3	esh	2	2	RARE
SUFFIX	3	eso	1	1	RARE
SUFFIX	3	esy	26	30	PRODUCTIVE
SUFFIX	3	eta	2	2	RARE
SUFFIX	3	ets	1	1	RARE
SUFFIX	3	ety	26	72	PRODUCTIVE
SUFFIX	3	eyd	1	1	RARE
SUFFIX	3	eyk	1	1	RARE
SUFFIX	3	eyl	4	4	RARE
SUFFIX	3	eyr	2	3	RARE
SUFFIX	3	eys	7	8	RARE
SUFFIX	3	fal	3	5	RARE
SUFFIX	3	fam	2	2	RARE
SUFFIX	3	far	11	19	PRODUCTIVE
SUFFIX	3	fas	2	2	RARE
SUFFIX	3	fho	1	1	RARE
SUFFIX	3	fhs	1	1	RARE
SUFFIX	3	fhy	18	27	PRODUCTIVE
SUFFIX	3	fod	1	1	RARE
SUFFIX	3	fol	10	13	PRODUCTIVE
SUFFIX	3	fom	2	2	RARE
SUFFIX	3	for	6	6	RARE
SUFFIX	3	gal	1	1	RARE
SUFFIX	3	gom	2	2	RARE
SUFFIX	3	had	1	1	RARE
SUFFIX	3	hag	1	1	RARE
SUFFIX	3	haj	1	1	RARE
SUFFIX	3	hal	45	143	PRODUCTIVE
SUFFIX	3	ham	30	58	PRODUCTIVE
SUFFIX	3	han	8	25	RARE
SUFFIX	3	hap	1	1	RARE
SUFFIX	3	har	62	227	PRODUCTIVE
SUFFIX	3	has	6	7	RARE
SUFFIX	3	hch	1	1	RARE
SUFFIX	3	hck	2	2	RARE
SUFFIX	3	hct	1	1	RARE
SUFFIX	3	hda	4	4	RARE
SUFFIX	3	hdg	1	1	RARE
SUFFIX	3	hdm	1	1	RARE
SUFFIX	3	hdo	2	2	RARE
SUFFIX	3	hdr	1	1	RARE
SUFFIX	3	hds	1	1	RARE
SUFFIX	3	hdy	183	734	PRODUCTIVE
SUFFIX	3	hea	4	4	RARE
SUFFIX	3	hed	42	99	PRODUCTIVE
SUFFIX	3	hee	7	20	RARE
SUFFIX	3	hef	3	3	RARE
SUFFIX	3	heg	7	9	RARE
SUFFIX	3	hek	3	17	RARE
SUFFIX	3	heo	45	217	PRODUCTIVE
SUFFIX	3	hep	2	7	RARE
SUFFIX	3	her	5	7	RARE
SUFFIX	3	hes	33	91	PRODUCTIVE
SUFFIX	3	het	5	8	RARE
SUFFIX	3	hey	266	1611	PRODUCTIVE
SUFFIX	3	hfy	1	1	RARE
SUFFIX	3	hho	2	2	RARE
SUFFIX	3	hhs	1	1	RARE
SUFFIX	3	hhy	39	69	PRODUCTIVE
SUFFIX	3	hia	1	1	RARE
SUFFIX	3	hio	1	1	RARE
SUFFIX	3	hko	3	4	RARE
SUFFIX	3	hky	7	36	RARE
SUFFIX	3	hld	1	1	RARE
SUFFIX	3	hls	2	2	RARE
SUFFIX	3	hly	2	2	RARE
SUFFIX	3	hod	29	59	PRODUCTIVE
SUFFIX	3	hof	3	4	RARE
SUFFIX	3	hog	3	6	RARE
SUFFIX	3	hoj	1	1	RARE
SUFFIX	3	hok	4	12	RARE
SUFFIX	3	hol	111	993	PRODUCTIVE
SUFFIX	3	hom	19	40	PRODUCTIVE
SUFFIX	3	hon	6	6	RARE
SUFFIX	3	hoo	2	2	RARE
SUFFIX	3	hop	2	3	RARE
SUFFIX	3	hor	99	659	PRODUCTIVE
SUFFIX	3	hos	30	88	PRODUCTIVE
SUFFIX	3	hot	3	8	RARE
SUFFIX	3	hox	1	1	RARE
SUFFIX	3	hoy	14	26	PRODUCTIVE
SUFFIX	3	hpy	1	1	RARE
SUFFIX	3	hry	1	1	RARE
SUFFIX	3	hsc	1	1	RARE
SUFFIX	3	hsd	4	5	RARE
SUFFIX	3	hsi	1	1	RARE
SUFFIX	3	hsl	1	1	RARE
SUFFIX	3	hso	5	7	RARE
SUFFIX	3	hsy	14	14	PRODUCTIVE
SUFFIX	3	htl	1	2	RARE
SUFFIX	3	hty	8	23	RARE
SUFFIX	3	hyd	5	8	RARE
SUFFIX	3	hyk	1	1	RARE
SUFFIX	3	hyl	1	1	RARE
SUFFIX	3	hyr	1	1	RARE
SUFFIX	3	hys	4	4	RARE
SUFFIX	3	hyt	1	1	RARE
SUFFIX	3	hzs	1	1	RARE
SUFFIX	3	ial	1	1	RARE
SUFFIX	3	iar	1	1	RARE
SUFFIX	3	ich	1	1	RARE
SUFFIX	3	idy	11	17	PRODUCTIVE
SUFFIX	3	ies	2	2	RARE
SUFFIX	3	ify	1	1	RARE
SUFFIX	3	ihc	1	1	RARE
SUFFIX	3	ihy	1	1	RARE
SUFFIX	3	iig	2	2	RARE
SUFFIX	3	iii	4	4	RARE
SUFFIX	3	iil	9	9	RARE
SUFFIX	3	iim	9	11	RARE
SUFFIX	3	iin	590	4261	PRODUCTIVE
SUFFIX	3	iio	1	1	RARE
SUFFIX	3	iip	1	1	RARE
SUFFIX	3	iir	56	145	PRODUCTIVE
SUFFIX	3	iis	8	9	RARE
SUFFIX	3	iiy	2	2	RARE
SUFFIX	3	ijy	1	1	RARE
SUFFIX	3	ike	1	1	RARE
SUFFIX	3	iky	5	5	RARE
SUFFIX	3	ild	1	1	RARE
SUFFIX	3	ilo	1	1	RARE
SUFFIX	3	ils	2	2	RARE
SUFFIX	3	ily	5	5	RARE
SUFFIX	3	imd	1	1	RARE
SUFFIX	3	img	1	1	RARE
SUFFIX	3	imy	2	2	RARE
SUFFIX	3	inc	1	1	RARE
SUFFIX	3	ing	1	1	RARE
SUFFIX	3	inl	1	1	RARE
SUFFIX	3	ino	5	6	RARE
SUFFIX	3	ins	1	1	RARE
SUFFIX	3	iny	17	22	PRODUCTIVE
SUFFIX	3	iol	2	2	RARE
SUFFIX	3	ior	1	1	RARE
SUFFIX	3	ios	2	2	RARE
SUFFIX	3	iph	1	1	RARE
SUFFIX	3	ipy	2	2	RARE
SUFFIX	3	ird	1	1	RARE
SUFFIX	3	irg	1	1	RARE
SUFFIX	3	irl	1	1	RARE
SUFFIX	3	irn	1	1	RARE
SUFFIX	3	iro	4	4	RARE
SUFFIX	3	irs	1	1	RARE
SUFFIX	3	iry	18	22	PRODUCTIVE
SUFFIX	3	isl	1	1	RARE
SUFFIX	3	isr	1	1	RARE
SUFFIX	3	isy	1	1	RARE
SUFFIX	3	ity	2	2	RARE
SUFFIX	3	iyd	1	1	RARE
SUFFIX	3	jam	3	3	RARE
SUFFIX	3	kac	1	1	RARE
SUFFIX	3	kad	1	1	RARE
SUFFIX	3	kag	4	5	RARE
SUFFIX	3	kai	3	5	RARE
SUFFIX	3	kal	41	485	PRODUCTIVE
SUFFIX	3	kam	27	117	PRODUCTIVE
SUFFIX	3	kan	10	25	PRODUCTIVE
SUFFIX	3	kao	1	1	RARE
SUFFIX	3	kar	53	535	PRODUCTIVE
SUFFIX	3	kas	5	11	RARE
SUFFIX	3	kay	2	2	RARE
SUFFIX	3	kch	5	7	RARE
SUFFIX	3	kcy	2	2	RARE
SUFFIX	3	kdy	3	6	RARE
SUFFIX	3	kea	2	2	RARE
SUFFIX	3	kec	1	1	RARE
SUFFIX	3	ked	7	15	RARE
SUFFIX	3	kee	3	3	RARE
SUFFIX	3	keg	2	2	RARE
SUFFIX	3	kel	1	1	RARE
SUFFIX	3	kem	1	1	RARE
SUFFIX	3	ken	1	1	RARE
SUFFIX	3	keo	12	55	PRODUCTIVE
SUFFIX	3	ker	1	1	RARE
SUFFIX	3	kes	4	5	RARE
SUFFIX	3	key	49	297	PRODUCTIVE
SUFFIX	3	kha	1	1	RARE
SUFFIX	3	khd	2	5	RARE
SUFFIX	3	khe	1	1	RARE
SUFFIX	3	khh	1	1	RARE
SUFFIX	3	kho	4	5	RARE
SUFFIX	3	khs	2	2	RARE
SUFFIX	3	khy	77	471	PRODUCTIVE
SUFFIX	3	kil	2	2	RARE
SUFFIX	3	kod	6	16	RARE
SUFFIX	3	kog	1	1	RARE
SUFFIX	3	kol	30	272	PRODUCTIVE
SUFFIX	3	kom	4	8	RARE
SUFFIX	3	koo	1	1	RARE
SUFFIX	3	kor	23	132	PRODUCTIVE
SUFFIX	3	kos	5	13	RARE
SUFFIX	3	koy	5	7	RARE
SUFFIX	3	ksa	1	1	RARE
SUFFIX	3	ksh	4	4	RARE
SUFFIX	3	ksy	1	1	RARE
SUFFIX	3	kyd	7	8	RARE
SUFFIX	3	kyy	1	1	RARE
SUFFIX	3	lag	1	1	RARE
SUFFIX	3	lal	26	64	PRODUCTIVE
SUFFIX	3	lam	14	42	PRODUCTIVE
SUFFIX	3	lan	2	2	RARE
SUFFIX	3	lar	33	78	PRODUCTIVE
SUFFIX	3	las	2	2	RARE
SUFFIX	3	lch	3	3	RARE
SUFFIX	3	lcr	1	1	RARE
SUFFIX	3	lda	2	2	RARE
SUFFIX	3	lde	1	1	RARE
SUFFIX	3	ldg	4	4	RARE
SUFFIX	3	ldl	1	1	RARE
SUFFIX	3	ldo	3	3	RARE
SUFFIX	3	lds	1	1	RARE
SUFFIX	3	ldy	102	286	PRODUCTIVE
SUFFIX	3	lef	1	1	RARE
SUFFIX	3	les	1	1	RARE
SUFFIX	3	let	1	1	RARE
SUFFIX	3	ley	1	1	RARE
SUFFIX	3	lfo	1	1	RARE
SUFFIX	3	lfy	3	3	RARE
SUFFIX	3	lif	1	1	RARE
SUFFIX	3	lke	2	2	RARE
SUFFIX	3	lkl	3	9	RARE
SUFFIX	3	lko	1	1	RARE
SUFFIX	3	lky	21	72	PRODUCTIVE
SUFFIX	3	llm	1	1	RARE
SUFFIX	3	llo	2	2	RARE
SUFFIX	3	lls	2	2	RARE
SUFFIX	3	lly	1	1	RARE
SUFFIX	3	lod	8	10	RARE
SUFFIX	3	lol	37	109	PRODUCTIVE
SUFFIX	3	lom	13	23	PRODUCTIVE
SUFFIX	3	lor	49	149	PRODUCTIVE
SUFFIX	3	los	11	16	PRODUCTIVE
SUFFIX	3	loy	3	3	RARE
SUFFIX	3	lpy	2	2	RARE
SUFFIX	3	lqo	1	1	RARE
SUFFIX	3	lry	1	1	RARE
SUFFIX	3	lsa	1	1	RARE
SUFFIX	3	lsh	2	2	RARE
SUFFIX	3	lsy	10	12	PRODUCTIVE
SUFFIX	3	lty	1	2	RARE
SUFFIX	3	lxy	2	2	RARE
SUFFIX	3	lyd	3	3	RARE
SUFFIX	3	lys	3	4	RARE
SUFFIX	3	mal	1	1	RARE
SUFFIX	3	mam	2	2	RARE
SUFFIX	3	man	1	1	RARE
SUFFIX	3	mar	1	1	RARE
SUFFIX	3	mdy	4	4	RARE
SUFFIX	3	mod	1	1	RARE
SUFFIX	3	mol	1	1	RARE
SUFFIX	3	mom	3	3	RARE
SUFFIX	3	nai	1	1	RARE
SUFFIX	3	nal	5	6	RARE
SUFFIX	3	nam	5	5	RARE
SUFFIX	3	nar	2	2	RARE
SUFFIX	3	ndl	1	1	RARE
SUFFIX	3	ndy	5	7	RARE
SUFFIX	3	nls	1	1	RARE
SUFFIX	3	nod	2	2	RARE
SUFFIX	3	nol	8	8	RARE
SUFFIX	3	nom	1	1	RARE
SUFFIX	3	nor	2	2	RARE
SUFFIX	3	nos	2	2	RARE
SUFFIX	3	oal	15	23	PRODUCTIVE
SUFFIX	3	oam	4	4	RARE
SUFFIX	3	oan	1	1	RARE
SUFFIX	3	oar	30	62	PRODUCTIVE
SUFFIX	3	oas	1	1	RARE
SUFFIX	3	ocy	1	1	RARE
SUFFIX	3	oda	4	5	RARE
SUFFIX	3	odc	1	1	RARE
SUFFIX	3	odd	1	1	RARE
SUFFIX	3	ode	1	1	RARE
SUFFIX	3	odg	2	2	RARE
SUFFIX	3	odl	13	17	PRODUCTIVE
SUFFIX	3	odo	3	3	RARE
SUFFIX	3	odr	3	4	RARE
SUFFIX	3	ods	4	5	RARE
SUFFIX	3	odu	1	1	RARE
SUFFIX	3	ody	274	1163	PRODUCTIVE
SUFFIX	3	oee	2	2	RARE
SUFFIX	3	oef	1	1	RARE
SUFFIX	3	oek	2	3	RARE
SUFFIX	3	oep	2	2	RARE
SUFFIX	3	oer	1	1	RARE
SUFFIX	3	oes	3	3	RARE
SUFFIX	3	oet	1	1	RARE
SUFFIX	3	oey	6	6	RARE
SUFFIX	3	ofo	1	1	RARE
SUFFIX	3	ofy	5	6	RARE
SUFFIX	3	ohr	1	1	RARE
SUFFIX	3	ohy	3	3	RARE
SUFFIX	3	oia	1	1	RARE
SUFFIX	3	oin	9	21	RARE
SUFFIX	3	oir	3	4	RARE
SUFFIX	3	ois	2	2	RARE
SUFFIX	3	ojy	1	1	RARE
SUFFIX	3	oka	2	6	RARE
SUFFIX	3	okd	1	1	RARE
SUFFIX	3	oke	2	2	RARE
SUFFIX	3	okg	1	1	RARE
SUFFIX	3	okl	1	9	RARE
SUFFIX	3	oko	5	16	RARE
SUFFIX	3	okr	1	1	RARE
SUFFIX	3	oky	37	350	PRODUCTIVE
SUFFIX	3	olc	2	3	RARE
SUFFIX	3	old	15	18	PRODUCTIVE
SUFFIX	3	ole	1	1	RARE
SUFFIX	3	olg	7	7	RARE
SUFFIX	3	olk	3	3	RARE
SUFFIX	3	oll	1	3	RARE
SUFFIX	3	olo	10	15	PRODUCTIVE
SUFFIX	3	olp	2	2	RARE
SUFFIX	3	olr	2	5	RARE
SUFFIX	3	ols	28	62	PRODUCTIVE
SUFFIX	3	oly	72	204	PRODUCTIVE
SUFFIX	3	olz	1	1	RARE
SUFFIX	3	omo	1	1	RARE
SUFFIX	3	omy	1	1	RARE
SUFFIX	3	ooc	1	1	RARE
SUFFIX	3	ood	1	1	RARE
SUFFIX	3	ool	7	11	RARE
SUFFIX	3	oor	15	26	PRODUCTIVE
SUFFIX	3	oos	1	2	RARE
SUFFIX	3	opa	1	1	RARE
SUFFIX	3	opo	1	1	RARE
SUFFIX	3	ops	1	1	RARE
SUFFIX	3	opy	6	21	RARE
SUFFIX	3	oqd	1	1	RARE
SUFFIX	3	oqo	2	2	RARE
SUFFIX	3	ora	2	2	RARE
SUFFIX	3	orc	1	1	RARE
SUFFIX	3	ord	2	2	RARE
SUFFIX	3	ore	1	1	RARE
SUFFIX	3	org	1	1	RARE
SUFFIX	3	ork	1	1	RARE
SUFFIX	3	orl	4	4	RARE
SUFFIX	3	oro	6	11	RARE
SUFFIX	3	ory	44	83	PRODUCTIVE
SUFFIX	3	ose	1	1	RARE
SUFFIX	3	osg	2	2	RARE
SUFFIX	3	osh	3	3	RARE
SUFFIX	3	oss	1	1	RARE
SUFFIX	3	osy	9	10	RARE
SUFFIX	3	ota	3	6	RARE
SUFFIX	3	ote	1	2	RARE
SUFFIX	3	otl	2	4	RARE
SUFFIX	3	oto	7	23	RARE
SUFFIX	3	ots	1	1	RARE
SUFFIX	3	oty	21	277	PRODUCTIVE
SUFFIX	3	oyd	2	2	RARE
SUFFIX	3	oyk	1	1	RARE
SUFFIX	3	oyr	1	1	RARE
SUFFIX	3	oys	1	1	RARE
SUFFIX	3	ozy	1	1	RARE
SUFFIX	3	pai	1	1	RARE
SUFFIX	3	pal	6	20	RARE
SUFFIX	3	pam	6	8	RARE
SUFFIX	3	par	11	39	PRODUCTIVE
SUFFIX	3	pch	3	5	RARE
SUFFIX	3	pdy	3	3	RARE
SUFFIX	3	pho	2	3	RARE
SUFFIX	3	phy	23	51	PRODUCTIVE
SUFFIX	3	pod	2	2	RARE
SUFFIX	3	pol	8	33	RARE
SUFFIX	3	pom	2	2	RARE
SUFFIX	3	por	7	24	RARE
SUFFIX	3	pos	2	2	RARE
SUFFIX	3	qar	1	2	RARE
SUFFIX	3	qef	1	1	RARE
SUFFIX	3	qek	1	1	RARE
SUFFIX	3	qey	1	1	RARE
SUFFIX	3	qko	1	1	RARE
SUFFIX	3	qod	2	7	RARE
SUFFIX	3	qof	1	2	RARE
SUFFIX	3	qok	1	14	RARE
SUFFIX	3	qol	2	143	RARE
SUFFIX	3	qop	1	5	RARE
SUFFIX	3	qor	1	21	RARE
SUFFIX	3	qos	2	5	RARE
SUFFIX	3	qot	1	15	RARE
SUFFIX	3	qoy	1	8	RARE
SUFFIX	3	qsg	1	1	RARE
SUFFIX	3	rad	1	1	RARE
SUFFIX	3	rag	3	4	RARE
SUFFIX	3	rai	1	1	RARE
SUFFIX	3	ral	42	111	PRODUCTIVE
SUFFIX	3	ram	41	96	PRODUCTIVE
SUFFIX	3	ran	8	8	RARE
SUFFIX	3	rar	37	81	PRODUCTIVE
SUFFIX	3	ras	1	1	RARE
SUFFIX	3	ray	2	2	RARE
SUFFIX	3	rch	2	2	RARE
SUFFIX	3	rcr	1	1	RARE
SUFFIX	3	rda	1	1	RARE
SUFFIX	3	rdg	1	1	RARE
SUFFIX	3	rdy	23	26	PRODUCTIVE
SUFFIX	3	rem	1	1	RARE
SUFFIX	3	res	1	1	RARE
SUFFIX	3	reu	1	1	RARE
SUFFIX	3	rey	1	1	RARE
SUFFIX	3	rin	3	5	RARE
SUFFIX	3	riy	1	1	RARE
SUFFIX	3	rky	2	2	RARE
SUFFIX	3	rly	1	1	RARE
SUFFIX	3	roa	1	1	RARE
SUFFIX	3	rod	9	10	RARE
SUFFIX	3	rol	33	87	PRODUCTIVE
SUFFIX	3	rom	12	18	PRODUCTIVE
SUFFIX	3	roo	1	1	RARE
SUFFIX	3	ror	19	50	PRODUCTIVE
SUFFIX	3	ros	6	7	RARE
SUFFIX	3	roy	2	2	RARE
SUFFIX	3	rrr	1	1	RARE
SUFFIX	3	rsa	1	1	RARE
SUFFIX	3	rsh	1	1	RARE
SUFFIX	3	rsy	2	2	RARE
SUFFIX	3	rxy	1	1	RARE
SUFFIX	3	ryd	1	1	RARE
SUFFIX	3	sai	1	1	RARE
SUFFIX	3	sal	15	66	PRODUCTIVE
SUFFIX	3	sam	11	22	PRODUCTIVE
SUFFIX	3	san	4	6	RARE
SUFFIX	3	sar	17	100	PRODUCTIVE
SUFFIX	3	sas	2	2	RARE
SUFFIX	3	say	1	1	RARE
SUFFIX	3	sdy	8	11	RARE
SUFFIX	3	sed	4	4	RARE
SUFFIX	3	ser	1	1	RARE
SUFFIX	3	ses	1	1	RARE
SUFFIX	3	sey	13	16	PRODUCTIVE
SUFFIX	3	sha	3	5	RARE
SUFFIX	3	shd	10	21	PRODUCTIVE
SUFFIX	3	she	10	38	PRODUCTIVE
SUFFIX	3	shl	3	5	RARE
SUFFIX	3	sho	27	182	PRODUCTIVE
SUFFIX	3	shr	2	2	RARE
SUFFIX	3	shs	6	9	RARE
SUFFIX	3	shx	1	1	RARE
SUFFIX	3	shy	107	270	PRODUCTIVE
