token	count	first_count	early_count	middle_count	late_count	last_count	mean_position	median_position	positional_entropy_bits	corpus_rules	first_inferred_status	last_inferred_status	statistical_class
darar	2	2	0	1	0	1	0.25	0.25	1	FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dararal	1	0	1	0	0	0	0.2333333333	0.2333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dararda	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darary	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchd	1	0	0	0	1	0	0.9090909091	0.9090909091	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchdar	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchdy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchedy	2	1	0	2	0	1	0.5	0.5	0		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darcheedal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darcheor	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchor	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darchy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dard	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dardam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dardardy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dardy	2	0	0	0	0	2	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dardyr	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dareu	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dariin	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darin	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
daro	1	0	0	0	1	0	0.9666666667	0.9666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
daroal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darodcf	1	0	1	0	0	0	0.125	0.125	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darody	2	0	0	2	0	0	0.6071428571	0.6071428571	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darol	3	2	0	3	0	2	0.5555555556	0.5	0		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darolaly	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darolg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darolsy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darom	3	0	0	0	0	3	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
daror	3	1	0	1	0	1	0.5	0.5	1.584962501		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darory	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darotedy	1	0	0	0	1	0	0.7777777778	0.7777777778	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darshed	1	0	0	1	0	0	0.3333333333	0.3333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darshey	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darshody	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
darshy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dary	23	5	0	5	4	17	0.8296583851	1	1.579416008		EXPECTED	STRONGLY_PREFERRED	STRONGLY_FINAL
das	4	2	0	1	1	0	0.4139150943	0.375	1.5	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dasady	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dasam	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dascheedy	1	0	0	1	0	0	0.4615384615	0.4615384615	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
daseky	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dasy	2	0	1	0	0	1	0.5909090909	0.5909090909	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dateey	1	0	1	0	0	0	0.2325581395	0.2325581395	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dateody	1	0	0	0	1	0	0.7619047619	0.7619047619	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
day	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dayty	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dc	3	0	0	3	0	0	0.4797979798	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcar	1	0	0	1	0	0	0.5714285714	0.5714285714	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dch	4	2	0	1	0	1	0.375	0.25	1.5		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchaiin	5	4	0	2	0	1	0.2428571429	0	0.9709505945		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchain	1	0	1	0	0	0	0.1666666667	0.1666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchair	1	0	1	0	0	0	0.08333333333	0.08333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchal	3	1	0	2	0	0	0.4444444444	0.6666666667	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchar	3	2	0	1	0	0	0.25	0	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchchy	2	1	0	0	1	0	0.4444444444	0.4444444444	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchckhedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchckhy	3	1	0	1	0	1	0.4444444444	0.3333333333	1.584962501		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchcthy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchd	2	0	0	2	0	0	0.5083333333	0.5083333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchdal	1	0	0	1	0	0	0.7272727273	0.7272727273	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchdaldy	1	0	0	1	0	0	0.4285714286	0.4285714286	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchdar	3	2	0	2	0	1	0.3484848485	0.5	0.9182958341		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchdes	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchdor	1	0	0	1	0	0	0.2820512821	0.2820512821	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchdy	9	5	2	3	1	2	0.3086419753	0.2222222222	1.891061112		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheckhey	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dched	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedaly	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedshey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchedy	28	17	2	7	1	1	0.1995484674	0	1.552413752		STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
dcheeckhos	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheecthey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheedy	4	3	0	1	0	0	0.0625	0	0.8112781245	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeey	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeky	1	0	0	1	0	0	0.625	0.625	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeo	1	0	0	1	0	0	0.5897435897	0.5897435897	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeody	2	1	0	1	0	0	0.375	0.375	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeokeody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeol	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeos	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheeoy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchees	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheey	12	10	0	1	1	0	0.1083333333	0	0.8166890883	NEVER_LAST	STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
dchefoey	1	0	0	1	0	0	0.6	0.6	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchekeedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheo	6	5	0	0	1	0	0.1458333333	0	0.6500224216	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheoaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheocy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheod	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheodaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheodain	1	0	0	0	1	0	0.8333333333	0.8333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheodl	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheody	2	1	0	1	0	0	0.3125	0.3125	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheokedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheoky	2	0	0	2	0	0	0.6846846847	0.6846846847	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheol	8	6	0	1	1	0	0.1904761905	0	1.061278124	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheoldy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheor	4	3	0	1	0	0	0.1	0	0.8112781245	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheos	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheoteos	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcheoty	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchepain	1	0	0	1	0	0	0.4285714286	0.4285714286	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchesykchy	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchetay	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchey	17	12	0	4	1	0	0.1889037433	0	1.086312841	NEVER_LAST	STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
dcheytain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchg	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcho	7	4	0	1	2	0	0.3229024943	0	1.378783493	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchod	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchodaiin	2	1	0	1	0	0	0.3	0.3	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchodees	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchog	2	0	0	1	0	1	0.75	0.75	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchokchy	4	3	0	1	0	0	0.07142857143	0	0.8112781245	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchokey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchokol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchol	24	10	0	11	3	2	0.4390451857	0.5	1.612547487		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcholal	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchold	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcholdy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcholy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchom	2	0	0	0	2	0	0.8660714286	0.8660714286	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchor	27	13	3	7	3	1	0.2758255871	0.2	1.893147658		PREFERRED	EXPECTED	STRONGLY_INITIAL
dchorol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchos	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchoty	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchsaiin	1	0	1	0	0	0	0.1851851852	0.1851851852	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchschdy	1	0	0	0	1	0	0.8611111111	0.8611111111	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchschy	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchsed	1	0	1	0	0	0	0.125	0.125	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchsy	1	0	0	0	1	0	0.8	0.8	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchy	30	6	2	11	9	2	0.5595992221	0.6666666667	2.037129002		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchyd	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchydy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchykey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchyky	1	0	0	1	0	0	0.2857142857	0.2857142857	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dchytchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dckhy	1	0	1	0	0	0	0.08333333333	0.08333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcky	1	0	0	1	0	0	0.7142857143	0.7142857143	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dcthy	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dd	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddal	1	0	0	1	0	0	0.3962264151	0.3962264151	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddardsh	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddary	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddlar	1	0	0	1	0	0	0.7142857143	0.7142857143	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddor	2	1	0	0	0	1	0.5	0.5	1		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddsschx	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
ddy	2	0	0	2	0	0	0.6458333333	0.6458333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deaiin	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
decthdy	1	0	0	1	0	0	0.6	0.6	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
dedy	2	0	0	0	1	1	0.9545454545	0.9545454545	1	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeaiir	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeal	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deear	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deedar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deedy	5	0	1	2	0	2	0.6341269841	0.6111111111	1.521928095	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeedy	2	1	0	1	0	0	0.3125	0.3125	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeeese	1	0	1	0	0	0	0.1428571429	0.1428571429	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeeo	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeeod	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeeoskol	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deees	1	0	0	0	1	0	0.875	0.875	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeety	1	0	0	0	1	0	0.8333333333	0.8333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeey	1	0	0	1	0	0	0.4	0.4	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeocthey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeodal	1	0	0	1	0	0	0.6333333333	0.6333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeoltedy	1	0	0	1	0	0	0.4	0.4	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeomchol	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deeor	1	0	0	0	1	0	0.9411764706	0.9411764706	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deey	6	0	2	2	1	1	0.4943783069	0.4166666667	1.918295834	NEVER_FIRST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
defo	1	0	0	1	0	0	0.2641509434	0.2641509434	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
del	1	0	0	0	1	0	0.8064516129	0.8064516129	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deody	1	0	0	1	0	0	0.4285714286	0.4285714286	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
deol	1	0	0	1	0	0	0.625	0.625	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
depcheky	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
desey	1	0	0	1	0	0	0.5555555556	0.5555555556	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
