n	context	continuation	sequence	count	context_count	conditional_probability	observed_status	corpus_rule
3	dt	x	dtx	0	7	0	UNOBSERVED	NEVER_OBSERVED
3	dt	y	dty	0	7	0	UNOBSERVED	NEVER_OBSERVED
3	dt	z	dtz	0	7	0	UNOBSERVED	NEVER_OBSERVED
3	dx	0	dx0	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	1	dx1	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	2	dx2	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	3	dx3	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	4	dx4	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	5	dx5	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	6	dx6	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	7	dx7	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	8	dx8	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	9	dx9	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	I	dxI	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	a	dxa	1	1	1	OBSERVED	OBSERVED
3	dx	b	dxb	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	c	dxc	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	d	dxd	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	e	dxe	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	f	dxf	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	g	dxg	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	h	dxh	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	i	dxi	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	j	dxj	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	k	dxk	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	l	dxl	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	m	dxm	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	n	dxn	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	o	dxo	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	p	dxp	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	q	dxq	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	r	dxr	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	s	dxs	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	t	dxt	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	u	dxu	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	v	dxv	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	x	dxx	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	y	dxy	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dx	z	dxz	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	dy	0	dy0	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	1	dy1	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	2	dy2	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	3	dy3	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	4	dy4	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	5	dy5	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	6	dy6	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	7	dy7	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	8	dy8	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	9	dy9	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	I	dyI	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	a	dya	5	133	0.03759398496	OBSERVED	OBSERVED
3	dy	b	dyb	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	c	dyc	7	133	0.05263157895	OBSERVED	OBSERVED
3	dy	d	dyd	18	133	0.1353383459	OBSERVED	OBSERVED
3	dy	e	dye	1	133	0.007518796992	OBSERVED	OBSERVED
3	dy	f	dyf	2	133	0.01503759398	OBSERVED	OBSERVED
3	dy	g	dyg	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	h	dyh	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	i	dyi	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	j	dyj	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	k	dyk	36	133	0.2706766917	OBSERVED	OBSERVED
3	dy	l	dyl	7	133	0.05263157895	OBSERVED	OBSERVED
3	dy	m	dym	2	133	0.01503759398	OBSERVED	OBSERVED
3	dy	n	dyn	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	o	dyo	5	133	0.03759398496	OBSERVED	OBSERVED
3	dy	p	dyp	2	133	0.01503759398	OBSERVED	OBSERVED
3	dy	q	dyq	3	133	0.02255639098	OBSERVED	OBSERVED
3	dy	r	dyr	5	133	0.03759398496	OBSERVED	OBSERVED
3	dy	s	dys	10	133	0.07518796992	OBSERVED	OBSERVED
3	dy	t	dyt	29	133	0.2180451128	OBSERVED	OBSERVED
3	dy	u	dyu	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	v	dyv	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	x	dyx	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	dy	y	dyy	1	133	0.007518796992	OBSERVED	OBSERVED
3	dy	z	dyz	0	133	0	UNOBSERVED	NEVER_OBSERVED
3	ea	0	ea0	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	1	ea1	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	2	ea2	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	3	ea3	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	4	ea4	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	5	ea5	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	6	ea6	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	7	ea7	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	8	ea8	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	9	ea9	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	I	eaI	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	a	eaa	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	b	eab	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	c	eac	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	d	ead	4	464	0.008620689655	OBSERVED	OBSERVED
3	ea	e	eae	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	f	eaf	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	g	eag	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	h	eah	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	i	eai	67	464	0.1443965517	OBSERVED	OBSERVED
3	ea	j	eaj	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	k	eak	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	l	eal	158	464	0.3405172414	OBSERVED	OBSERVED
3	ea	m	eam	32	464	0.06896551724	OBSERVED	OBSERVED
3	ea	n	ean	4	464	0.008620689655	OBSERVED	OBSERVED
3	ea	o	eao	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	p	eap	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	q	eaq	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	r	ear	187	464	0.4030172414	OBSERVED	OBSERVED
3	ea	s	eas	10	464	0.02155172414	OBSERVED	OBSERVED
3	ea	t	eat	1	464	0.002155172414	OBSERVED	OBSERVED
3	ea	u	eau	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	v	eav	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	x	eax	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ea	y	eay	1	464	0.002155172414	OBSERVED	OBSERVED
3	ea	z	eaz	0	464	0	UNOBSERVED	NEVER_OBSERVED
3	ec	0	ec0	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	1	ec1	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	2	ec2	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	3	ec3	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	4	ec4	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	5	ec5	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	6	ec6	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	7	ec7	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	8	ec8	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	9	ec9	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	I	ecI	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	a	eca	1	410	0.00243902439	OBSERVED	OBSERVED
3	ec	b	ecb	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	c	ecc	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	d	ecd	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	e	ece	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	f	ecf	4	410	0.009756097561	OBSERVED	OBSERVED
3	ec	g	ecg	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	h	ech	174	410	0.4243902439	OBSERVED	OBSERVED
3	ec	i	eci	1	410	0.00243902439	OBSERVED	OBSERVED
3	ec	j	ecj	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	k	eck	145	410	0.3536585366	OBSERVED	OBSERVED
3	ec	l	ecl	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	m	ecm	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	n	ecn	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	o	eco	1	410	0.00243902439	OBSERVED	OBSERVED
3	ec	p	ecp	7	410	0.01707317073	OBSERVED	OBSERVED
3	ec	q	ecq	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	r	ecr	1	410	0.00243902439	OBSERVED	OBSERVED
3	ec	s	ecs	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	t	ect	76	410	0.1853658537	OBSERVED	OBSERVED
3	ec	u	ecu	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	v	ecv	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	x	ecx	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	y	ecy	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ec	z	ecz	0	410	0	UNOBSERVED	NEVER_OBSERVED
3	ed	0	ed0	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	1	ed1	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	2	ed2	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	3	ed3	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	4	ed4	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	5	ed5	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	6	ed6	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	7	ed7	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	8	ed8	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	9	ed9	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	I	edI	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	a	eda	565	4910	0.1150712831	OBSERVED	OBSERVED
3	ed	b	edb	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	c	edc	18	4910	0.00366598778	OBSERVED	OBSERVED
3	ed	d	edd	5	4910	0.001018329939	OBSERVED	OBSERVED
3	ed	e	ede	26	4910	0.005295315682	OBSERVED	OBSERVED
3	ed	f	edf	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	g	edg	1	4910	0.0002036659878	OBSERVED	OBSERVED
3	ed	h	edh	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	i	edi	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	j	edj	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	k	edk	5	4910	0.001018329939	OBSERVED	OBSERVED
3	ed	l	edl	6	4910	0.001221995927	OBSERVED	OBSERVED
3	ed	m	edm	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	n	edn	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	o	edo	46	4910	0.009368635438	OBSERVED	OBSERVED
3	ed	p	edp	1	4910	0.0002036659878	OBSERVED	OBSERVED
3	ed	q	edq	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	r	edr	1	4910	0.0002036659878	OBSERVED	OBSERVED
3	ed	s	eds	11	4910	0.002240325866	OBSERVED	OBSERVED
3	ed	t	edt	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	u	edu	2	4910	0.0004073319756	OBSERVED	OBSERVED
3	ed	v	edv	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	x	edx	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ed	y	edy	4223	4910	0.8600814664	OBSERVED	OBSERVED
3	ed	z	edz	0	4910	0	UNOBSERVED	NEVER_OBSERVED
3	ee	0	ee0	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	1	ee1	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	2	ee2	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	3	ee3	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	4	ee4	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	5	ee5	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	6	ee6	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	7	ee7	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	8	ee8	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	9	ee9	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	I	eeI	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	a	eea	102	5275	0.01933649289	OBSERVED	OBSERVED
3	ee	b	eeb	15	5275	0.002843601896	OBSERVED	OBSERVED
3	ee	c	eec	54	5275	0.01023696682	OBSERVED	OBSERVED
3	ee	d	eed	1480	5275	0.2805687204	OBSERVED	OBSERVED
3	ee	e	eee	429	5275	0.08132701422	OBSERVED	OBSERVED
3	ee	f	eef	8	5275	0.001516587678	OBSERVED	OBSERVED
3	ee	g	eeg	17	5275	0.003222748815	OBSERVED	OBSERVED
3	ee	h	eeh	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	i	eei	2	5275	0.0003791469194	OBSERVED	OBSERVED
3	ee	j	eej	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	k	eek	95	5275	0.01800947867	OBSERVED	OBSERVED
3	ee	l	eel	5	5275	0.0009478672986	OBSERVED	OBSERVED
3	ee	m	eem	2	5275	0.0003791469194	OBSERVED	OBSERVED
3	ee	n	een	1	5275	0.0001895734597	OBSERVED	OBSERVED
3	ee	o	eeo	761	5275	0.1442654028	OBSERVED	OBSERVED
3	ee	p	eep	12	5275	0.002274881517	OBSERVED	OBSERVED
3	ee	q	eeq	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	r	eer	6	5275	0.001137440758	OBSERVED	OBSERVED
3	ee	s	ees	298	5275	0.056492891	OBSERVED	OBSERVED
3	ee	t	eet	41	5275	0.007772511848	OBSERVED	OBSERVED
3	ee	u	eeu	1	5275	0.0001895734597	OBSERVED	OBSERVED
3	ee	v	eev	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	x	eex	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ee	y	eey	1946	5275	0.3689099526	OBSERVED	OBSERVED
3	ee	z	eez	0	5275	0	UNOBSERVED	NEVER_OBSERVED
3	ef	0	ef0	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	1	ef1	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	2	ef2	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	3	ef3	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	4	ef4	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	5	ef5	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	6	ef6	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	7	ef7	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	8	ef8	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	9	ef9	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	I	efI	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	a	efa	11	40	0.275	OBSERVED	OBSERVED
3	ef	b	efb	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	c	efc	14	40	0.35	OBSERVED	OBSERVED
3	ef	d	efd	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	e	efe	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	f	eff	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	g	efg	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	h	efh	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	i	efi	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	j	efj	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	k	efk	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	l	efl	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	m	efm	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	n	efn	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	o	efo	4	40	0.1	OBSERVED	OBSERVED
3	ef	p	efp	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	q	efq	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	r	efr	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	s	efs	1	40	0.025	OBSERVED	OBSERVED
3	ef	t	eft	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	u	efu	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	v	efv	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	x	efx	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	ef	y	efy	10	40	0.25	OBSERVED	OBSERVED
3	ef	z	efz	0	40	0	UNOBSERVED	NEVER_OBSERVED
3	eg	0	eg0	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	1	eg1	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	2	eg2	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	3	eg3	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	4	eg4	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	5	eg5	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	6	eg6	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	7	eg7	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	8	eg8	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	9	eg9	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	I	egI	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	a	ega	2	2	1	OBSERVED	OBSERVED
3	eg	b	egb	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	c	egc	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	d	egd	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	e	ege	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	f	egf	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	g	egg	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	h	egh	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	i	egi	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	j	egj	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	k	egk	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	l	egl	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	m	egm	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	n	egn	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	o	ego	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	p	egp	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	q	egq	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	r	egr	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	s	egs	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	t	egt	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	u	egu	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	v	egv	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	x	egx	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	y	egy	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	eg	z	egz	0	2	0	UNOBSERVED	NEVER_OBSERVED
3	ei	0	ei0	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	1	ei1	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	2	ei2	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	3	ei3	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	4	ei4	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	5	ei5	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	6	ei6	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	7	ei7	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	8	ei8	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	9	ei9	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	I	eiI	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	a	eia	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	b	eib	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	c	eic	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	d	eid	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	e	eie	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	f	eif	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	g	eig	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	h	eih	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	i	eii	5	9	0.5555555556	OBSERVED	OBSERVED
3	ei	j	eij	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	k	eik	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	l	eil	1	9	0.1111111111	OBSERVED	OBSERVED
3	ei	m	eim	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	n	ein	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	o	eio	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	p	eip	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	q	eiq	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	r	eir	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	s	eis	2	9	0.2222222222	OBSERVED	OBSERVED
3	ei	t	eit	1	9	0.1111111111	OBSERVED	OBSERVED
3	ei	u	eiu	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	v	eiv	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	x	eix	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	y	eiy	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ei	z	eiz	0	9	0	UNOBSERVED	NEVER_OBSERVED
3	ej	0	ej0	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	1	ej1	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	2	ej2	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	3	ej3	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	4	ej4	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	5	ej5	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	6	ej6	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	7	ej7	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	8	ej8	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	9	ej9	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	I	ejI	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	a	eja	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	b	ejb	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	c	ejc	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	d	ejd	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	e	eje	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	f	ejf	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	g	ejg	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	h	ejh	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	i	eji	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	j	ejj	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	k	ejk	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	l	ejl	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	m	ejm	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	n	ejn	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	o	ejo	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	p	ejp	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	q	ejq	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	r	ejr	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	s	ejs	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	t	ejt	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	u	eju	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	v	ejv	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	x	ejx	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ej	y	ejy	1	1	1	OBSERVED	OBSERVED
3	ej	z	ejz	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	ek	0	ek0	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	1	ek1	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	2	ek2	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	3	ek3	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	4	ek4	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	5	ek5	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	6	ek6	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	7	ek7	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	8	ek8	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	9	ek9	0	459	0	UNOBSERVED	NEVER_OBSERVED
3	ek	I	ekI	0	459	0	UNOBSERVED	NEVER_OBSERVED
