token	frequency	length_symbols	glyph_composition	initial_glyph	final_glyph	physical_line_coverage	folio_coverage	section_coverage	mean_normalized_line_position	median_normalized_line_position	edit_family_id
chotshy	2	7	c|h|o|t|s|h|y	c	y	2	2	2	0.6111111111	0.6111111111	1
choty	39	5	c|h|o|t|y	c	y	38	30	7	0.5489310596	0.5555555556	1
chotyr	1	6	c|h|o|t|y|r	c	r	1	1	1	1	1	1
choy	9	4	c|h|o|y	c	y	9	9	2	0.443009768	0.3333333333	1
choypshedy	1	10	c|h|o|y|p|s|h|e|d|y	c	y	1	1	1	0.6666666667	0.6666666667	232
chp	1	3	c|h|p	c	p	1	1	1	0.6363636364	0.6363636364	1
chpadar	1	7	c|h|p|a|d|a|r	c	r	1	1	1	0.2857142857	0.2857142857	233
chpady	1	6	c|h|p|a|d|y	c	y	1	1	1	0.125	0.125	1
chpaiikey	1	9	c|h|p|a|i|i|k|e|y	c	y	1	1	1	0.5833333333	0.5833333333	234
chpaiin	1	7	c|h|p|a|i|i|n	c	n	1	1	1	0.8888888889	0.8888888889	1
chpal	2	5	c|h|p|a|l	c	l	2	2	2	0.3402777778	0.3402777778	1
chpaly	1	6	c|h|p|a|l|y	c	y	1	1	1	0.09756097561	0.09756097561	1
chpar	2	5	c|h|p|a|r	c	r	2	2	2	0.380952381	0.380952381	1
chparam	1	7	c|h|p|a|r|a|m	c	m	1	1	1	1	1	1
chpchar	1	7	c|h|p|c|h|a|r	c	r	1	1	1	0.5454545455	0.5454545455	1
chpchedy	1	8	c|h|p|c|h|e|d|y	c	y	1	1	1	0.4545454545	0.4545454545	1
chpcheey	1	8	c|h|p|c|h|e|e|y	c	y	1	1	1	0.25	0.25	1
chpcheod	1	8	c|h|p|c|h|e|o|d	c	d	1	1	1	0.5555555556	0.5555555556	5
chpcheor	1	8	c|h|p|c|h|e|o|r	c	r	1	1	1	0.1666666667	0.1666666667	5
chpcheos	1	8	c|h|p|c|h|e|o|s	c	s	1	1	1	0.4	0.4	5
chpchey	1	7	c|h|p|c|h|e|y	c	y	1	1	1	0.6	0.6	1
chpchol	1	7	c|h|p|c|h|o|l	c	l	1	1	1	0.4	0.4	1
chpchs	1	6	c|h|p|c|h|s	c	s	1	1	1	0.8333333333	0.8333333333	1
chpchshdy	1	9	c|h|p|c|h|s|h|d|y	c	y	1	1	1	0.5555555556	0.5555555556	235
chpchy	4	6	c|h|p|c|h|y	c	y	4	4	3	0.6398358586	0.6319444444	1
chpdy	1	5	c|h|p|d|y	c	y	1	1	1	1	1	1
chpor	2	5	c|h|p|o|r	c	r	2	2	2	0.7386363636	0.7386363636	1
chpsheedy	1	9	c|h|p|s|h|e|e|d|y	c	y	1	1	1	0.8888888889	0.8888888889	236
chpy	1	4	c|h|p|y	c	y	1	1	1	0.8181818182	0.8181818182	1
chr	8	3	c|h|r	c	r	8	7	4	0.5164224664	0.4807692308	1
chry	1	4	c|h|r|y	c	y	1	1	1	1	1	1
chs	17	3	c|h|s	c	s	17	14	5	0.5207186862	0.5	1
chsaly	1	6	c|h|s|a|l|y	c	y	1	1	1	1	1	1
chschsy	1	7	c|h|s|c|h|s|y	c	y	1	1	1	0.8	0.8	237
chsd	1	4	c|h|s|d	c	d	1	1	1	0.2222222222	0.2222222222	1
chsdy	3	5	c|h|s|d|y	c	y	3	3	2	0.5621253182	0.5555555556	1
chseeor	1	7	c|h|s|e|e|o|r	c	r	1	1	1	0.875	0.875	1
chsey	4	5	c|h|s|e|y	c	y	4	4	4	0.3954545455	0.3428571429	1
chshd	1	5	c|h|s|h|d	c	d	1	1	1	0.08333333333	0.08333333333	1
chshek	1	6	c|h|s|h|e|k	c	k	1	1	1	1	1	238
chsho	1	5	c|h|s|h|o	c	o	1	1	1	0.07692307692	0.07692307692	1
chshol	1	6	c|h|s|h|o|l	c	l	1	1	1	0.75	0.75	1
chshoty	1	7	c|h|s|h|o|t|y	c	y	1	1	1	0.3333333333	0.3333333333	1
chshy	1	5	c|h|s|h|y	c	y	1	1	1	0.8	0.8	1
chsi	1	4	c|h|s|i	c	i	1	1	1	0.4545454545	0.4545454545	1
chsky	3	5	c|h|s|k|y	c	y	3	3	3	0.6388888889	0.6666666667	1
chso	3	4	c|h|s|o	c	o	3	3	2	0.6248955723	0.6842105263	1
chsom	1	5	c|h|s|o|m	c	m	1	1	1	0.9166666667	0.9166666667	1
chsy	1	4	c|h|s|y	c	y	1	1	1	1	1	1
chtaii	1	6	c|h|t|a|i|i	c	i	1	1	1	0.8888888889	0.8888888889	1
chtaiin	3	7	c|h|t|a|i|i|n	c	n	3	3	3	0.537037037	0.5555555556	1
chtaiir	1	7	c|h|t|a|i|i|r	c	r	1	1	1	0.5	0.5	1
chtain	4	6	c|h|t|a|i|n	c	n	4	4	2	0.7272727273	0.7878787879	1
chtair	1	6	c|h|t|a|i|r	c	r	1	1	1	0.375	0.375	1
chtairy	1	7	c|h|t|a|i|r|y	c	y	1	1	1	1	1	1
chtal	6	5	c|h|t|a|l	c	l	6	5	3	0.7140692641	0.7564935065	1
chtaldy	1	7	c|h|t|a|l|d|y	c	y	1	1	1	0.25	0.25	1
chtaly	1	6	c|h|t|a|l|y	c	y	1	1	1	1	1	1
chtam	1	5	c|h|t|a|m	c	m	1	1	1	0.7096774194	0.7096774194	1
chtar	3	5	c|h|t|a|r	c	r	3	3	2	0.4928571429	0.4285714286	1
chtchey	1	7	c|h|t|c|h|e|y	c	y	1	1	1	0.25	0.25	1
chtchol	1	7	c|h|t|c|h|o|l	c	l	1	1	1	0.3333333333	0.3333333333	1
chtchor	1	7	c|h|t|c|h|o|r	c	r	1	1	1	0.7777777778	0.7777777778	1
chtchy	4	6	c|h|t|c|h|y	c	y	4	4	3	0.6221590909	0.5625	1
chtedy	2	6	c|h|t|e|d|y	c	y	2	2	2	0.7840909091	0.7840909091	1
chteeor	1	7	c|h|t|e|e|o|r	c	r	1	1	1	0.5714285714	0.5714285714	1
chteey	3	6	c|h|t|e|e|y	c	y	3	3	2	0.3485819736	0.125	1
chteody	1	7	c|h|t|e|o|d|y	c	y	1	1	1	0.75	0.75	1
chteokaiin	1	10	c|h|t|e|o|k|a|i|i|n	c	n	1	1	1	0.2222222222	0.2222222222	1
chteor	1	6	c|h|t|e|o|r	c	r	1	1	1	0.2	0.2	1
chteos	1	6	c|h|t|e|o|s	c	s	1	1	1	0.5853658537	0.5853658537	1
chtey	1	5	c|h|t|e|y	c	y	1	1	1	1	1	1
chtl	2	4	c|h|t|l	c	l	1	1	1	0.7222222222	0.7222222222	1
chtod	1	5	c|h|t|o|d	c	d	1	1	1	0.2857142857	0.2857142857	1
chtodaiin	1	9	c|h|t|o|d|a|i|i|n	c	n	1	1	1	0.3333333333	0.3333333333	1
chtody	1	6	c|h|t|o|d|y	c	y	1	1	1	1	1	1
chtoiin	1	7	c|h|t|o|i|i|n	c	n	1	1	1	0.1666666667	0.1666666667	1
chtoithy	1	8	c|h|t|o|i|t|h|y	c	y	1	1	1	1	1	1
chtol	5	5	c|h|t|o|l	c	l	5	5	3	0.5103896104	0.5	1
chtols	1	6	c|h|t|o|l|s	c	s	1	1	1	0.6666666667	0.6666666667	1
chtor	2	5	c|h|t|o|r	c	r	2	2	2	0.6666666667	0.6666666667	1
chtorol	1	7	c|h|t|o|r|o|l	c	l	1	1	1	0.5	0.5	1
chtos	1	5	c|h|t|o|s	c	s	1	1	1	0.4827586207	0.4827586207	1
chtshar	1	7	c|h|t|s|h|a|r	c	r	1	1	1	0.25	0.25	239
chtshy	1	6	c|h|t|s|h|y	c	y	1	1	1	0.8	0.8	1
chty	13	4	c|h|t|y	c	y	13	13	5	0.6192452846	0.625	1
chxar	1	5	c|h|x|a|r	c	r	1	1	1	0.5	0.5	1
chy	166	3	c|h|y	c	y	156	105	8	0.5108954338	0.5	1
chyd	1	4	c|h|y|d	c	d	1	1	1	0.8	0.8	1
chydaiin	1	8	c|h|y|d|a|i|i|n	c	n	1	1	1	0.125	0.125	1
chydy	1	5	c|h|y|d|y	c	y	1	1	1	1	1	1
chykaidy	1	8	c|h|y|k|a|i|d|y	c	y	1	1	1	0.8571428571	0.8571428571	12
chykaiin	1	8	c|h|y|k|a|i|i|n	c	n	1	1	1	0.5555555556	0.5555555556	1
chykald	1	7	c|h|y|k|a|l|d	c	d	1	1	1	1	1	12
chykaldy	1	8	c|h|y|k|a|l|d|y	c	y	1	1	1	0.5	0.5	12
chykar	2	6	c|h|y|k|a|r	c	r	2	2	2	0.5609756098	0.5609756098	1
chykchs	1	7	c|h|y|k|c|h|s	c	s	1	1	1	0.5	0.5	1
chykchy	3	7	c|h|y|k|c|h|y	c	y	3	3	2	0.6666666667	0.7142857143	1
chykeor	1	7	c|h|y|k|e|o|r	c	r	1	1	1	0.9	0.9	1
chykey	1	6	c|h|y|k|e|y	c	y	1	1	1	0.6666666667	0.6666666667	1
chyky	5	5	c|h|y|k|y	c	y	5	5	2	0.7176984127	0.7777777778	1
chyokeor	1	8	c|h|y|o|k|e|o|r	c	r	1	1	1	0.2	0.2	1
chypcham	1	8	c|h|y|p|c|h|a|m	c	m	1	1	1	1	1	1
chypchey	1	8	c|h|y|p|c|h|e|y	c	y	1	1	1	0.5	0.5	1
chypchy	1	7	c|h|y|p|c|h|y	c	y	1	1	1	0.25	0.25	1
chyt	1	4	c|h|y|t	c	t	1	1	1	0.8	0.8	1
chytaroiin	1	10	c|h|y|t|a|r|o|i|i|n	c	n	1	1	1	1	1	240
chyteey	1	7	c|h|y|t|e|e|y	c	y	1	1	1	0.75	0.75	1
chyteody	1	8	c|h|y|t|e|o|d|y	c	y	1	1	1	0.7777777778	0.7777777778	1
chytos	1	6	c|h|y|t|o|s	c	s	1	1	1	0	0	1
chytshy	1	7	c|h|y|t|s|h|y	c	y	1	1	1	0.2222222222	0.2222222222	1
chyty	4	5	c|h|y|t|y	c	y	4	4	1	0.3916666667	0.4	1
chzs	1	4	c|h|z|s	c	s	1	1	1	0.3333333333	0.3333333333	1
ck	2	2	c|k	c	k	2	2	1	0.6111111111	0.6111111111	1
ckaiin	1	6	c|k|a|i|i|n	c	n	1	1	1	0.2	0.2	1
ckal	1	4	c|k|a|l	c	l	1	1	1	0.625	0.625	1
ckcheey	1	7	c|k|c|h|e|e|y	c	y	1	1	1	0.1666666667	0.1666666667	1
ckcho	1	5	c|k|c|h|o	c	o	1	1	1	0.3333333333	0.3333333333	1
ckchol	1	6	c|k|c|h|o|l	c	l	1	1	1	0.25	0.25	1
ckeo	1	4	c|k|e|o	c	o	1	1	1	0.2	0.2	1
ckey	1	4	c|k|e|y	c	y	1	1	1	0.2222222222	0.2222222222	1
ckh	1	3	c|k|h	c	h	1	1	1	0.8	0.8	1
ckha	1	4	c|k|h|a	c	a	1	1	1	1	1	1
ckhaiin	3	7	c|k|h|a|i|i|n	c	n	3	3	1	0.7333333333	0.8	1
ckhain	1	6	c|k|h|a|i|n	c	n	1	1	1	0.8333333333	0.8333333333	1
ckhal	4	5	c|k|h|a|l	c	l	4	4	3	0.4145833333	0.4166666667	1
ckham	3	5	c|k|h|a|m	c	m	3	3	1	0.5833333333	0.5	1
ckhar	3	5	c|k|h|a|r	c	r	3	3	2	0.3759259259	0.25	1
ckhcfhhy	1	8	c|k|h|c|f|h|h|y	c	y	1	1	1	0.625	0.625	1
ckhddl	1	6	c|k|h|d|d|l	c	l	1	1	1	0.6666666667	0.6666666667	241
ckhdy	4	5	c|k|h|d|y	c	y	4	4	3	0.2477272727	0.25	1
ckheal	1	6	c|k|h|e|a|l	c	l	1	1	1	0.5	0.5	1
ckhear	1	6	c|k|h|e|a|r	c	r	1	1	1	0.5714285714	0.5714285714	1
ckheckhy	1	8	c|k|h|e|c|k|h|y	c	y	1	1	1	0.25	0.25	1
ckheda	1	6	c|k|h|e|d|a	c	a	1	1	1	0.2857142857	0.2857142857	1
ckhedy	3	6	c|k|h|e|d|y	c	y	3	3	3	0.5292022792	0.6153846154	1
ckheeey	1	7	c|k|h|e|e|e|y	c	y	1	1	1	0.6666666667	0.6666666667	1
ckheeody	1	8	c|k|h|e|e|o|d|y	c	y	1	1	1	0.5	0.5	1
ckheeol	1	7	c|k|h|e|e|o|l	c	l	1	1	1	0.1666666667	0.1666666667	1
ckheey	10	6	c|k|h|e|e|y	c	y	10	10	3	0.3202380952	0.1666666667	1
ckheo	2	5	c|k|h|e|o	c	o	2	2	2	0.3412698413	0.3412698413	1
ckheodar	1	8	c|k|h|e|o|d|a|r	c	r	1	1	1	0.75	0.75	1
ckheody	5	7	c|k|h|e|o|d|y	c	y	5	4	1	0.5152380952	0.5	1
ckheokey	1	8	c|k|h|e|o|k|e|y	c	y	1	1	1	0.5	0.5	1
ckheol	5	6	c|k|h|e|o|l	c	l	5	5	3	0.5123015873	0.625	1
ckheor	1	6	c|k|h|e|o|r	c	r	1	1	1	0.5	0.5	1
ckheos	3	6	c|k|h|e|o|s	c	s	3	3	1	0.3015873016	0.2857142857	1
ckhey	28	5	c|k|h|e|y	c	y	26	20	5	0.470600134	0.4365079365	1
ckhhcphy	1	8	c|k|h|h|c|p|h|y	c	y	1	1	1	0.5	0.5	242
ckhhey	1	6	c|k|h|h|e|y	c	y	1	1	1	0.4285714286	0.4285714286	1
ckhhhdy	1	7	c|k|h|h|h|d|y	c	y	1	1	1	0.4285714286	0.4285714286	243
ckhhy	3	5	c|k|h|h|y	c	y	3	3	2	0.6455026455	0.7142857143	1
ckho	2	4	c|k|h|o	c	o	2	2	2	0.225	0.225	1
ckhochy	1	7	c|k|h|o|c|h|y	c	y	1	1	1	0.25	0.25	1
ckhockhy	1	8	c|k|h|o|c|k|h|y	c	y	1	1	1	0.2857142857	0.2857142857	1
ckhocthy	1	8	c|k|h|o|c|t|h|y	c	y	1	1	1	0.6666666667	0.6666666667	1
ckhod	1	5	c|k|h|o|d	c	d	1	1	1	0.6	0.6	1
ckhody	4	6	c|k|h|o|d|y	c	y	4	4	1	0.5773809524	0.5833333333	1
ckhodys	1	7	c|k|h|o|d|y|s	c	s	1	1	1	0.275	0.275	1
ckhoiin	1	7	c|k|h|o|i|i|n	c	n	1	1	1	0.3333333333	0.3333333333	1
ckhol	21	5	c|k|h|o|l	c	l	21	16	4	0.4822913859	0.5	1
ckholdy	1	7	c|k|h|o|l|d|y	c	y	1	1	1	1	1	1
ckholsy	1	7	c|k|h|o|l|s|y	c	y	1	1	1	1	1	1
ckholy	1	6	c|k|h|o|l|y	c	y	1	1	1	1	1	1
ckhoor	1	6	c|k|h|o|o|r	c	r	1	1	1	0.5833333333	0.5833333333	1
ckhor	9	5	c|k|h|o|r	c	r	9	9	3	0.4744268078	0.3333333333	1
ckhory	1	6	c|k|h|o|r|y	c	y	1	1	1	1	1	1
ckhos	3	5	c|k|h|o|s	c	s	3	3	1	0.4861111111	0.3333333333	1
ckhosh	1	6	c|k|h|o|s|h	c	h	1	1	1	0.9523809524	0.9523809524	1
ckhoy	1	5	c|k|h|o|y	c	y	1	1	1	0.4	0.4	1
ckhs	1	4	c|k|h|s	c	s	1	1	1	1	1	1
ckhy	36	4	c|k|h|y	c	y	35	33	4	0.5699885762	0.5	1
ckhyds	1	6	c|k|h|y|d|s	c	s	1	1	1	1	1	1
ckhydy	1	6	c|k|h|y|d|y	c	y	1	1	1	1	1	1
ckooaiin	1	8	c|k|o|o|a|i|i|n	c	n	1	1	1	0.8	0.8	244
cky	3	3	c|k|y	c	y	3	3	2	0.6527777778	0.75	1
cl	1	2	c|l	c	l	1	1	1	0.4285714286	0.4285714286	1
co	1	2	c|o	c	o	1	1	1	0.6666666667	0.6666666667	1
coain	1	5	c|o|a|i|n	c	n	1	1	1	0.125	0.125	1
coy	1	3	c|o|y	c	y	1	1	1	0	0	1
cpar	1	4	c|p|a|r	c	r	1	1	1	0.6666666667	0.6666666667	1
cpchy	1	5	c|p|c|h|y	c	y	1	1	1	0.5454545455	0.5454545455	1
cpeey	1	5	c|p|e|e|y	c	y	1	1	1	0.5	0.5	1
cphaiiin	1	8	c|p|h|a|i|i|i|n	c	n	1	1	1	0.3333333333	0.3333333333	1
cphaiin	6	7	c|p|h|a|i|i|n	c	n	6	5	2	0.5363095238	0.55	1
cphal	2	5	c|p|h|a|l	c	l	2	2	2	0.625	0.625	1
cphaldy	1	7	c|p|h|a|l|d|y	c	y	1	1	1	0.625	0.625	1
cphan	1	5	c|p|h|a|n	c	n	1	1	1	0.6363636364	0.6363636364	1
cphar	4	5	c|p|h|a|r	c	r	4	4	3	0.7848214286	0.775	1
cpharom	1	7	c|p|h|a|r|o|m	c	m	1	1	1	1	1	245
cphchar	1	7	c|p|h|c|h|a|r	c	r	1	1	1	1	1	246
cphdor	1	6	c|p|h|d|o|r	c	r	1	1	1	0	0	1
cpheal	1	6	c|p|h|e|a|l	c	l	1	1	1	0.125	0.125	1
cphealy	1	7	c|p|h|e|a|l|y	c	y	1	1	1	0.5	0.5	1
cpheckhy	1	8	c|p|h|e|c|k|h|y	c	y	1	1	1	0.4	0.4	1
cphecthy	1	8	c|p|h|e|c|t|h|y	c	y	1	1	1	0.8	0.8	1
cphedam	1	7	c|p|h|e|d|a|m	c	m	1	1	1	1	1	1
cphedy	8	6	c|p|h|e|d|y	c	y	8	7	4	0.7118055556	0.7708333333	1
cpheeain	1	8	c|p|h|e|e|a|i|n	c	n	1	1	1	0.75	0.75	247
cpheeedol	1	9	c|p|h|e|e|e|d|o|l	c	l	1	1	1	0.7142857143	0.7142857143	248
cpheeg	1	6	c|p|h|e|e|g	c	g	1	1	1	1	1	1
cpheeo	1	6	c|p|h|e|e|o	c	o	1	1	1	0.5	0.5	1
cpheesy	1	7	c|p|h|e|e|s|y	c	y	1	1	1	0.4166666667	0.4166666667	1
cpheey	2	6	c|p|h|e|e|y	c	y	2	2	2	0.4375	0.4375	1
cpheo	4	5	c|p|h|e|o	c	o	4	4	2	0.7142857143	0.75	1
cpheocthy	1	9	c|p|h|e|o|c|t|h|y	c	y	1	1	1	0.7619047619	0.7619047619	1
cpheodar	3	8	c|p|h|e|o|d|a|r	c	r	3	3	2	0.6027777778	0.6	1
cpheody	2	7	c|p|h|e|o|d|y	c	y	2	2	2	0.6160714286	0.6160714286	1
cpheol	2	6	c|p|h|e|o|l	c	l	2	2	2	0.3888888889	0.3888888889	1
cpheor	4	6	c|p|h|e|o|r	c	r	4	4	3	0.678030303	0.6893939394	1
cpheos	1	6	c|p|h|e|o|s	c	s	1	1	1	0.1666666667	0.1666666667	1
cphesaiin	1	9	c|p|h|e|s|a|i|i|n	c	n	1	1	1	0.1428571429	0.1428571429	249
cphey	10	5	c|p|h|e|y	c	y	10	10	5	0.5423809524	0.5	1
cphhofy	1	7	c|p|h|h|o|f|y	c	y	1	1	1	0.1666666667	0.1666666667	250
cpho	2	4	c|p|h|o	c	o	2	2	2	0.2777777778	0.2777777778	1
cphoaiin	1	8	c|p|h|o|a|i|i|n	c	n	1	1	1	0.6666666667	0.6666666667	1
cphoal	2	6	c|p|h|o|a|l	c	l	2	2	2	0.4875	0.4875	1
cphoar	1	6	c|p|h|o|a|r	c	r	1	1	1	0	0	1
cphochy	1	7	c|p|h|o|c|h|y	c	y	1	1	1	0.4166666667	0.4166666667	1
cphocthy	1	8	c|p|h|o|c|t|h|y	c	y	1	1	1	0.5	0.5	1
cphod	1	5	c|p|h|o|d	c	d	1	1	1	0.5	0.5	1
cphodaiils	1	10	c|p|h|o|d|a|i|i|l|s	c	s	1	1	1	0.5	0.5	251
cphodal	2	7	c|p|h|o|d|a|l	c	l	2	2	2	0.6785714286	0.6785714286	1
cphodol	1	7	c|p|h|o|d|o|l	c	l	1	1	1	0.375	0.375	1
cphody	2	6	c|p|h|o|d|y	c	y	2	2	1	0.6875	0.6875	1
cphoithy	1	8	c|p|h|o|i|t|h|y	c	y	1	1	1	0.6666666667	0.6666666667	1
cphokchol	1	9	c|p|h|o|k|c|h|o|l	c	l	1	1	1	0.6666666667	0.6666666667	1
cphol	13	5	c|p|h|o|l	c	l	13	11	5	0.424028749	0.5	1
cpholdy	2	7	c|p|h|o|l|d|y	c	y	2	2	1	0.9375	0.9375	1
cpholkaiin	1	10	c|p|h|o|l|k|a|i|i|n	c	n	1	1	1	0.5833333333	0.5833333333	1
cpholrory	1	9	c|p|h|o|l|r|o|r|y	c	y	1	1	1	1	1	252
cphom	1	5	c|p|h|o|m	c	m	1	1	1	0.1666666667	0.1666666667	1
cphor	5	5	c|p|h|o|r	c	r	5	5	2	0.4719047619	0.5	1
cphorods	1	8	c|p|h|o|r|o|d|s	c	s	1	1	1	1	1	253
cphos	1	5	c|p|h|o|s	c	s	1	1	1	0.1111111111	0.1111111111	1
cphoy	2	5	c|p|h|o|y	c	y	2	2	2	0.3888888889	0.3888888889	1
cphy	12	4	c|p|h|y	c	y	12	12	4	0.4519510582	0.3541666667	1
cphydy	1	6	c|p|h|y|d|y	c	y	1	1	1	1	1	1
cpor	1	4	c|p|o|r	c	r	1	1	1	0.02941176471	0.02941176471	1
cpy	1	3	c|p|y	c	y	1	1	1	0.3333333333	0.3333333333	1
cs	1	2	c|s	c	s	1	1	1	1	1	1
ctchey	1	6	c|t|c|h|e|y	c	y	1	1	1	1	1	1
ctchy	2	5	c|t|c|h|y	c	y	2	2	1	0.5892857143	0.5892857143	1
ctechy	1	6	c|t|e|c|h|y	c	y	1	1	1	0.5	0.5	1
cteeodody	1	9	c|t|e|e|o|d|o|d|y	c	y	1	1	1	1	1	254
ctes	1	4	c|t|e|s	c	s	1	1	1	0.2	0.2	1
ctey	1	4	c|t|e|y	c	y	1	1	1	0.8	0.8	1
cth	4	3	c|t|h	c	h	4	4	1	0.7916666667	0.75	1
cthaihc	1	7	c|t|h|a|i|h|c	c	c	1	1	1	0.5	0.5	255
cthaiihar	1	9	c|t|h|a|i|i|h|a|r	c	r	1	1	1	0.7142857143	0.7142857143	256
cthaiin	12	7	c|t|h|a|i|i|n	c	n	12	11	2	0.5857473545	0.7	1
cthaildy	1	8	c|t|h|a|i|l|d|y	c	y	1	1	1	0.8571428571	0.8571428571	257
cthain	4	6	c|t|h|a|i|n	c	n	3	3	1	0.625	0.5833333333	1
cthal	8	5	c|t|h|a|l	c	l	8	6	3	0.6708333333	0.7	1
ctham	1	5	c|t|h|a|m	c	m	1	1	1	1	1	1
cthan	2	5	c|t|h|a|n	c	n	2	2	2	0.08333333333	0.08333333333	1
cthar	17	5	c|t|h|a|r	c	r	15	13	3	0.6521050845	0.6666666667	1
ctharad	1	7	c|t|h|a|r|a|d	c	d	1	1	1	0.6363636364	0.6363636364	22
ctharal	1	7	c|t|h|a|r|a|l	c	l	1	1	1	1	1	22
cthd	1	4	c|t|h|d	c	d	1	1	1	1	1	1
cthdaly	1	7	c|t|h|d|a|l|y	c	y	1	1	1	0.5	0.5	1
cthdy	7	5	c|t|h|d|y	c	y	7	7	4	0.6349206349	0.6666666667	1
cthe	1	4	c|t|h|e	c	e	1	1	1	0.8333333333	0.8333333333	1
cthear	1	6	c|t|h|e|a|r	c	r	1	1	1	0.4	0.4	1
cthedy	13	6	c|t|h|e|d|y	c	y	13	11	4	0.4773115773	0.4444444444	1
ctheeb	1	6	c|t|h|e|e|b	c	b	1	1	1	1	1	1
ctheees	1	7	c|t|h|e|e|e|s	c	s	1	1	1	0.3333333333	0.3333333333	1
ctheepoey	1	9	c|t|h|e|e|p|o|e|y	c	y	1	1	1	0.5	0.5	258
cthees	1	6	c|t|h|e|e|s	c	s	1	1	1	0.1428571429	0.1428571429	1
ctheety	1	7	c|t|h|e|e|t|y	c	y	1	1	1	0.9090909091	0.9090909091	1
ctheey	15	6	c|t|h|e|e|y	c	y	15	13	4	0.5711093952	0.625	1
ctheo	5	5	c|t|h|e|o	c	o	5	5	4	0.6038763576	0.6	1
ctheod	3	6	c|t|h|e|o|d	c	d	3	3	1	0.2	0.1666666667	1
ctheody	5	7	c|t|h|e|o|d|y	c	y	5	5	2	0.685	0.8	1
ctheol	10	6	c|t|h|e|o|l	c	l	10	9	2	0.3918066378	0.3888888889	1
ctheoly	1	7	c|t|h|e|o|l|y	c	y	1	1	1	0.8333333333	0.8333333333	1
ctheor	4	6	c|t|h|e|o|r	c	r	4	4	2	0.4285714286	0.4404761905	1
ctheos	1	6	c|t|h|e|o|s	c	s	1	1	1	0.7142857143	0.7142857143	1
ctheotol	1	8	c|t|h|e|o|t|o|l	c	l	1	1	1	1	1	1
cther	1	5	c|t|h|e|r	c	r	1	1	1	0.875	0.875	1
cthes	2	5	c|t|h|e|s	c	s	2	2	2	0.5568181818	0.5568181818	1
cthey	51	5	c|t|h|e|y	c	y	51	44	7	0.537688945	0.5555555556	1
cthhhy	2	6	c|t|h|h|h|y	c	y	2	2	2	1	1	1
cthhodal	1	8	c|t|h|h|o|d|a|l	c	l	1	1	1	0.1666666667	0.1666666667	1
cthhody	1	7	c|t|h|h|o|d|y	c	y	1	1	1	0.5	0.5	1
cthhy	4	5	c|t|h|h|y	c	y	4	4	2	0.6111111111	0.6777777778	1
cthiar	1	6	c|t|h|i|a|r	c	r	1	1	1	0.5	0.5	1
cthl	1	4	c|t|h|l	c	l	1	1	1	0.6666666667	0.6666666667	1
ctho	20	4	c|t|h|o	c	o	20	20	2	0.5180952381	0.5	1
cthoaiin	1	8	c|t|h|o|a|i|i|n	c	n	1	1	1	0.1111111111	0.1111111111	1
cthoary	1	7	c|t|h|o|a|r|y	c	y	1	1	1	0.625	0.625	1
cthochy	1	7	c|t|h|o|c|h|y	c	y	1	1	1	0.2	0.2	1
cthoctho	1	8	c|t|h|o|c|t|h|o	c	o	1	1	1	0.6666666667	0.6666666667	259
cthod	3	5	c|t|h|o|d	c	d	3	3	1	0.7428571429	0.8	1
cthodaiin	1	9	c|t|h|o|d|a|i|i|n	c	n	1	1	1	0.8571428571	0.8571428571	1
cthodaim	1	8	c|t|h|o|d|a|i|m	c	m	1	1	1	0.5	0.5	1
cthodal	2	7	c|t|h|o|d|a|l	c	l	2	2	1	0.4	0.4	1
cthodam	1	7	c|t|h|o|d|a|m	c	m	1	1	1	0.75	0.75	1
cthodar	1	7	c|t|h|o|d|a|r	c	r	1	1	1	0.4	0.4	1
cthodd	1	6	c|t|h|o|d|d	c	d	1	1	1	1	1	1
cthodoaly	1	9	c|t|h|o|d|o|a|l|y	c	y	1	1	1	0.5	0.5	260
cthodol	1	7	c|t|h|o|d|o|l	c	l	1	1	1	0.6	0.6	1
cthody	16	6	c|t|h|o|d|y	c	y	16	14	4	0.6163576007	0.6333333333	1
cthog	2	5	c|t|h|o|g	c	g	2	2	1	1	1	1
cthoiin	2	7	c|t|h|o|i|i|n	c	n	2	2	1	0.4166666667	0.4166666667	1
cthoj	1	5	c|t|h|o|j	c	j	1	1	1	0.75	0.75	1
cthol	56	5	c|t|h|o|l	c	l	55	39	6	0.5658807462	0.5857142857	1
cthold	1	6	c|t|h|o|l|d	c	d	1	1	1	0.75	0.75	1
ctholdar	1	8	c|t|h|o|l|d|a|r	c	r	1	1	1	1	1	1
ctholdg	1	7	c|t|h|o|l|d|g	c	g	1	1	1	0.5	0.5	1
ctholdy	1	7	c|t|h|o|l|d|y	c	y	1	1	1	1	1	1
ctholo	1	6	c|t|h|o|l|o	c	o	1	1	1	0.75	0.75	1
cthols	2	6	c|t|h|o|l|s	c	s	2	2	2	0.9444444444	0.9444444444	1
ctholy	4	6	c|t|h|o|l|y	c	y	4	4	2	0.4916666667	0.3333333333	1
cthom	5	5	c|t|h|o|m	c	m	5	5	1	0.7833333333	0.75	1
cthoor	1	6	c|t|h|o|o|r	c	r	1	1	1	0.1111111111	0.1111111111	1
cthor	43	5	c|t|h|o|r	c	r	43	33	3	0.4978103292	0.5	1
cthorary	1	8	c|t|h|o|r|a|r|y	c	y	1	1	1	1	1	1
