candidate	corpus	splitting_fraction	replicate	seed	split_classes	changed_glyphs	glyph_recovery_frozen	token_recovery_frozen	glyph_recovery_collapsed_oracle	word_error_rate_frozen	decoder
M0_IDENTITY	Longfellow	0.100	15	67215433	3	21	0.96500000	0.83593750	1.00000000	0.16406250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	16	67216442	3	93	0.84500000	0.39062500	1.00000000	0.60937500	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	17	67217451	3	21	0.96500000	0.85156250	1.00000000	0.14843750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	18	67218460	3	47	0.92166667	0.72656250	1.00000000	0.27343750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	19	67219469	3	120	0.80000000	0.34375000	1.00000000	0.65625000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	20	67220478	3	58	0.90333333	0.59375000	1.00000000	0.40625000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	21	67221487	3	44	0.92666667	0.66406250	1.00000000	0.33593750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	22	67222496	3	4	0.99333333	0.96875000	1.00000000	0.03125000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	23	67223505	3	58	0.90333333	0.59375000	1.00000000	0.40625000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	24	67224514	3	29	0.95166667	0.78125000	1.00000000	0.21875000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	25	67225523	3	90	0.85000000	0.46875000	1.00000000	0.53125000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	26	67226532	3	96	0.84000000	0.36718750	1.00000000	0.63281250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	27	67227541	3	79	0.86833333	0.52343750	1.00000000	0.47656250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	28	67228550	3	26	0.95666667	0.80468750	1.00000000	0.19531250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.100	29	67229559	3	95	0.84166667	0.39062500	1.00000000	0.60937500	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	0	67200448	6	217	0.63833333	0.10156250	1.00000000	0.89843750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	1	67201457	6	260	0.56666667	0.07031250	1.00000000	0.92968750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	2	67202466	6	84	0.86000000	0.50000000	1.00000000	0.50000000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	3	67203475	6	219	0.63500000	0.16406250	1.00000000	0.83593750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	4	67204484	6	220	0.63333333	0.12500000	1.00000000	0.87500000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	5	67205493	6	205	0.65833333	0.20312500	1.00000000	0.79687500	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	6	67206502	6	228	0.62000000	0.10156250	1.00000000	0.89843750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	7	67207511	6	243	0.59500000	0.21875000	1.00000000	0.78125000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	8	67208520	6	49	0.91833333	0.72656250	1.00000000	0.27343750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	9	67209529	6	112	0.81333333	0.35156250	1.00000000	0.64843750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	10	67210538	6	147	0.75500000	0.37500000	1.00000000	0.62500000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	11	67211547	6	149	0.75166667	0.24218750	1.00000000	0.75781250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	12	67212556	6	206	0.65666667	0.22656250	1.00000000	0.77343750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	13	67213565	6	136	0.77333333	0.39843750	1.00000000	0.60156250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	14	67214574	6	147	0.75500000	0.28906250	1.00000000	0.71093750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	15	67215583	6	142	0.76333333	0.34375000	1.00000000	0.65625000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	16	67216592	6	77	0.87166667	0.50781250	1.00000000	0.49218750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	17	67217601	6	151	0.74833333	0.35156250	1.00000000	0.64843750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	18	67218610	6	100	0.83333333	0.52343750	1.00000000	0.47656250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	19	67219619	6	190	0.68333333	0.15625000	1.00000000	0.84375000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	20	67220628	6	171	0.71500000	0.25000000	1.00000000	0.75000000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	21	67221637	6	162	0.73000000	0.13281250	1.00000000	0.86718750	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	22	67222646	6	97	0.83833333	0.46875000	1.00000000	0.53125000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	23	67223655	6	156	0.74000000	0.25000000	1.00000000	0.75000000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	24	67224664	6	133	0.77833333	0.26562500	1.00000000	0.73437500	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	25	67225673	6	128	0.78666667	0.31250000	1.00000000	0.68750000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	26	67226682	6	128	0.78666667	0.33593750	1.00000000	0.66406250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	27	67227691	6	117	0.80500000	0.33593750	1.00000000	0.66406250	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	28	67228700	6	182	0.69666667	0.12500000	1.00000000	0.87500000	frozen decoder plus explicitly marked collapse oracle
M0_IDENTITY	Longfellow	0.250	29	67229709	6	65	0.89166667	0.57031250	1.00000000	0.42968750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	0	67200350	1	99	0.83500000	0.43750000	1.00000000	0.56250000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	1	67201359	1	51	0.91500000	0.62500000	1.00000000	0.37500000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	2	67202368	1	34	0.94333333	0.73437500	1.00000000	0.26562500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	3	67203377	1	2	0.99666667	0.98437500	1.00000000	0.01562500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	4	67204386	1	45	0.92500000	0.66406250	1.00000000	0.33593750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	5	67205395	1	99	0.83500000	0.43750000	1.00000000	0.56250000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	6	67206404	1	14	0.97666667	0.89062500	1.00000000	0.10937500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	7	67207413	1	23	0.96166667	0.85156250	1.00000000	0.14843750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	8	67208422	1	21	0.96500000	0.83593750	1.00000000	0.16406250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	9	67209431	1	30	0.95000000	0.79687500	1.00000000	0.20312500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	10	67210440	1	23	0.96166667	0.85156250	1.00000000	0.14843750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	11	67211449	1	18	0.97000000	0.87500000	1.00000000	0.12500000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	12	67212458	1	14	0.97666667	0.89062500	1.00000000	0.10937500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	13	67213467	1	14	0.97666667	0.89062500	1.00000000	0.10937500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	14	67214476	1	30	0.95000000	0.79687500	1.00000000	0.20312500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	15	67215485	1	45	0.92500000	0.66406250	1.00000000	0.33593750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	16	67216494	1	27	0.95500000	0.78906250	1.00000000	0.21093750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	17	67217503	1	36	0.94000000	0.72656250	1.00000000	0.27343750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	18	67218512	1	43	0.92833333	0.68750000	1.00000000	0.31250000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	19	67219521	1	21	0.96500000	0.83593750	1.00000000	0.16406250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	20	67220530	1	34	0.94333333	0.73437500	1.00000000	0.26562500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	21	67221539	1	51	0.91500000	0.62500000	1.00000000	0.37500000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	22	67222548	1	31	0.94833333	0.78906250	1.00000000	0.21093750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	23	67223557	1	34	0.94333333	0.73437500	1.00000000	0.26562500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	24	67224566	1	11	0.98166667	0.91406250	1.00000000	0.08593750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	25	67225575	1	19	0.96833333	0.86718750	1.00000000	0.13281250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	26	67226584	1	27	0.95500000	0.78906250	1.00000000	0.21093750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	27	67227593	1	1	0.99833333	0.99218750	1.00000000	0.00781250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	28	67228602	1	51	0.91500000	0.62500000	1.00000000	0.37500000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.050	29	67229611	1	99	0.83500000	0.43750000	1.00000000	0.56250000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	0	67200400	3	65	0.89166667	0.55468750	1.00000000	0.44531250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	1	67201409	3	96	0.84000000	0.36718750	1.00000000	0.63281250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	2	67202418	3	58	0.90333333	0.63281250	1.00000000	0.36718750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	3	67203427	3	76	0.87333333	0.50781250	1.00000000	0.49218750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	4	67204436	3	110	0.81666667	0.36718750	1.00000000	0.63281250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	5	67205445	3	129	0.78500000	0.32812500	1.00000000	0.67187500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	6	67206454	3	56	0.90666667	0.64843750	1.00000000	0.35156250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	7	67207463	3	46	0.92333333	0.65625000	1.00000000	0.34375000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	8	67208472	3	34	0.94333333	0.77343750	1.00000000	0.22656250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	9	67209481	3	80	0.86666667	0.48437500	1.00000000	0.51562500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	10	67210490	3	39	0.93500000	0.77343750	1.00000000	0.22656250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	11	67211499	3	135	0.77500000	0.35937500	1.00000000	0.64062500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	12	67212508	3	87	0.85500000	0.45312500	1.00000000	0.54687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	13	67213517	3	51	0.91500000	0.68750000	1.00000000	0.31250000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	14	67214526	3	68	0.88666667	0.56250000	1.00000000	0.43750000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	15	67215535	3	39	0.93500000	0.75781250	1.00000000	0.24218750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	16	67216544	3	56	0.90666667	0.61718750	1.00000000	0.38281250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	17	67217553	3	32	0.94666667	0.78906250	1.00000000	0.21093750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	18	67218562	3	98	0.83666667	0.38281250	1.00000000	0.61718750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	19	67219571	3	77	0.87166667	0.50781250	1.00000000	0.49218750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	20	67220580	3	140	0.76666667	0.32812500	1.00000000	0.67187500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	21	67221589	3	45	0.92500000	0.70312500	1.00000000	0.29687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	22	67222598	3	37	0.93833333	0.77343750	1.00000000	0.22656250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	23	67223607	3	114	0.81000000	0.39843750	1.00000000	0.60156250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	24	67224616	3	63	0.89500000	0.61718750	1.00000000	0.38281250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	25	67225625	3	67	0.88833333	0.54687500	1.00000000	0.45312500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	26	67226634	3	50	0.91666667	0.64843750	1.00000000	0.35156250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	27	67227643	3	52	0.91333333	0.66406250	1.00000000	0.33593750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	28	67228652	3	33	0.94500000	0.75781250	1.00000000	0.24218750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.100	29	67229661	3	69	0.88500000	0.55468750	1.00000000	0.44531250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	0	67200550	6	124	0.79333333	0.45312500	1.00000000	0.54687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	1	67201559	6	111	0.81500000	0.43750000	1.00000000	0.56250000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	2	67202568	6	197	0.67166667	0.20312500	1.00000000	0.79687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	3	67203577	6	183	0.69500000	0.14843750	1.00000000	0.85156250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	4	67204586	6	204	0.66000000	0.15625000	1.00000000	0.84375000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	5	67205595	6	159	0.73500000	0.28125000	1.00000000	0.71875000	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	6	67206604	6	101	0.83166667	0.45312500	1.00000000	0.54687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	7	67207613	6	128	0.78666667	0.28906250	1.00000000	0.71093750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	8	67208622	6	125	0.79166667	0.49218750	1.00000000	0.50781250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	9	67209631	6	213	0.64500000	0.20312500	1.00000000	0.79687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	10	67210640	6	155	0.74166667	0.23437500	1.00000000	0.76562500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	11	67211649	6	114	0.81000000	0.35156250	1.00000000	0.64843750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	12	67212658	6	201	0.66500000	0.20312500	1.00000000	0.79687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	13	67213667	6	158	0.73666667	0.30468750	1.00000000	0.69531250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	14	67214676	6	157	0.73833333	0.22656250	1.00000000	0.77343750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	15	67215685	6	149	0.75166667	0.32031250	1.00000000	0.67968750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	16	67216694	6	108	0.82000000	0.36718750	1.00000000	0.63281250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	17	67217703	6	191	0.68166667	0.19531250	1.00000000	0.80468750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	18	67218712	6	111	0.81500000	0.42968750	1.00000000	0.57031250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	19	67219721	6	142	0.76333333	0.26562500	1.00000000	0.73437500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	20	67220730	6	131	0.78166667	0.33593750	1.00000000	0.66406250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	21	67221739	6	110	0.81666667	0.32812500	1.00000000	0.67187500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	22	67222748	6	170	0.71666667	0.14843750	1.00000000	0.85156250	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	23	67223757	6	224	0.62666667	0.07031250	1.00000000	0.92968750	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	24	67224766	6	198	0.67000000	0.20312500	1.00000000	0.79687500	frozen decoder plus explicitly marked collapse oracle
M1_MONOALPHABETIC	Longfellow	0.250	25	67225775	6	113	0.81166667	0.40625000	1.00000000	0.59375000	frozen decoder plus explicitly marked collapse oracle
