job_id	stage	model_class	candidate_id	corpus	transcription	partition	status	failure_class
job-001306	CALIBRATION	M4	M4-007	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001307	CALIBRATION	M4	M4-008	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001308	CALIBRATION	M4	M4-009	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001309	CALIBRATION	M4	M4-010	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001310	CALIBRATION	M4	M4-011	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001311	CALIBRATION	M4	M4-012	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001312	CALIBRATION	M4	M4-013	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001313	CALIBRATION	M4	M4-014	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001314	CALIBRATION	M4	M4-015	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001315	CALIBRATION	M4	M4-016	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001316	CALIBRATION	M4	M4-017	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001317	CALIBRATION	M4	M4-018	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001318	CALIBRATION	M4	M4-019	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001319	CALIBRATION	M4	M4-020	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001320	CALIBRATION	M4	M4-021	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001321	CALIBRATION	M4	M4-022	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001322	CALIBRATION	M4	M4-023	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001323	CALIBRATION	M4	M4-024	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001324	CALIBRATION	M4	M4-025	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001325	CALIBRATION	M4	M4-026	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001326	CALIBRATION	M4	M4-027	MFC0	P16	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001327	CALIBRATION	M5	M5-001	MFC0	P16	CALIBRATION	OK	
job-001328	CALIBRATION	M5	M5-002	MFC0	P16	CALIBRATION	OK	
job-001329	CALIBRATION	M5	M5-003	MFC0	P16	CALIBRATION	OK	
job-001330	CALIBRATION	M5	M5-004	MFC0	P16	CALIBRATION	OK	
job-001331	CALIBRATION	M5	M5-005	MFC0	P16	CALIBRATION	OK	
job-001332	CALIBRATION	M5	M5-006	MFC0	P16	CALIBRATION	OK	
job-001333	CALIBRATION	M5	M5-007	MFC0	P16	CALIBRATION	OK	
job-001334	CALIBRATION	M5	M5-008	MFC0	P16	CALIBRATION	OK	
job-001335	CALIBRATION	M5	M5-009	MFC0	P16	CALIBRATION	OK	
job-001336	CALIBRATION	M5	M5-010	MFC0	P16	CALIBRATION	OK	
job-001337	CALIBRATION	M5	M5-011	MFC0	P16	CALIBRATION	OK	
job-001338	CALIBRATION	M5	M5-012	MFC0	P16	CALIBRATION	OK	
job-001339	CALIBRATION	M5	M5-013	MFC0	P16	CALIBRATION	OK	
job-001340	CALIBRATION	M5	M5-014	MFC0	P16	CALIBRATION	OK	
job-001341	CALIBRATION	M5	M5-015	MFC0	P16	CALIBRATION	OK	
job-001342	CALIBRATION	M5	M5-016	MFC0	P16	CALIBRATION	OK	
job-001343	CALIBRATION	M5	M5-017	MFC0	P16	CALIBRATION	OK	
job-001344	CALIBRATION	M5	M5-018	MFC0	P16	CALIBRATION	OK	
job-001345	CALIBRATION	M0	M0-001	MFC1	P01	CALIBRATION	OK	
job-001346	CALIBRATION	M0	M0-002	MFC1	P01	CALIBRATION	OK	
job-001347	CALIBRATION	M0	M0-003	MFC1	P01	CALIBRATION	OK	
job-001348	CALIBRATION	M1	M1-001	MFC1	P01	CALIBRATION	OK	
job-001349	CALIBRATION	M1	M1-002	MFC1	P01	CALIBRATION	OK	
job-001350	CALIBRATION	M1	M1-003	MFC1	P01	CALIBRATION	OK	
job-001351	CALIBRATION	M1	M1-004	MFC1	P01	CALIBRATION	OK	
job-001352	CALIBRATION	M1	M1-005	MFC1	P01	CALIBRATION	OK	
job-001353	CALIBRATION	M1	M1-006	MFC1	P01	CALIBRATION	OK	
job-001354	CALIBRATION	M1	M1-007	MFC1	P01	CALIBRATION	OK	
job-001355	CALIBRATION	M1	M1-008	MFC1	P01	CALIBRATION	OK	
job-001356	CALIBRATION	M1	M1-009	MFC1	P01	CALIBRATION	OK	
job-001357	CALIBRATION	M1	M1-010	MFC1	P01	CALIBRATION	OK	
job-001358	CALIBRATION	M1	M1-011	MFC1	P01	CALIBRATION	OK	
job-001359	CALIBRATION	M1	M1-012	MFC1	P01	CALIBRATION	OK	
job-001360	CALIBRATION	M1	M1-013	MFC1	P01	CALIBRATION	OK	
job-001361	CALIBRATION	M1	M1-014	MFC1	P01	CALIBRATION	OK	
job-001362	CALIBRATION	M1	M1-015	MFC1	P01	CALIBRATION	OK	
job-001363	CALIBRATION	M1	M1-016	MFC1	P01	CALIBRATION	OK	
job-001364	CALIBRATION	M1	M1-017	MFC1	P01	CALIBRATION	OK	
job-001365	CALIBRATION	M1	M1-018	MFC1	P01	CALIBRATION	OK	
job-001366	CALIBRATION	M2	M2-001	MFC1	P01	CALIBRATION	OK	
job-001367	CALIBRATION	M2	M2-002	MFC1	P01	CALIBRATION	OK	
job-001368	CALIBRATION	M2	M2-003	MFC1	P01	CALIBRATION	OK	
job-001369	CALIBRATION	M2	M2-004	MFC1	P01	CALIBRATION	OK	
job-001370	CALIBRATION	M2	M2-005	MFC1	P01	CALIBRATION	OK	
job-001371	CALIBRATION	M2	M2-006	MFC1	P01	CALIBRATION	OK	
job-001372	CALIBRATION	M2	M2-007	MFC1	P01	CALIBRATION	OK	
job-001373	CALIBRATION	M2	M2-008	MFC1	P01	CALIBRATION	OK	
job-001374	CALIBRATION	M2	M2-009	MFC1	P01	CALIBRATION	OK	
job-001375	CALIBRATION	M3	M3-001	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001376	CALIBRATION	M3	M3-002	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001377	CALIBRATION	M3	M3-003	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001378	CALIBRATION	M3	M3-004	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001379	CALIBRATION	M3	M3-005	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001380	CALIBRATION	M3	M3-006	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001381	CALIBRATION	M3	M3-007	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001382	CALIBRATION	M3	M3-008	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001383	CALIBRATION	M3	M3-009	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001384	CALIBRATION	M4	M4-001	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001385	CALIBRATION	M4	M4-002	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001386	CALIBRATION	M4	M4-003	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001387	CALIBRATION	M4	M4-004	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001388	CALIBRATION	M4	M4-005	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001389	CALIBRATION	M4	M4-006	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001390	CALIBRATION	M4	M4-007	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001391	CALIBRATION	M4	M4-008	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001392	CALIBRATION	M4	M4-009	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001393	CALIBRATION	M4	M4-010	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001394	CALIBRATION	M4	M4-011	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001395	CALIBRATION	M4	M4-012	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001396	CALIBRATION	M4	M4-013	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001397	CALIBRATION	M4	M4-014	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001398	CALIBRATION	M4	M4-015	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001399	CALIBRATION	M4	M4-016	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001400	CALIBRATION	M4	M4-017	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001401	CALIBRATION	M4	M4-018	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001402	CALIBRATION	M4	M4-019	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001403	CALIBRATION	M4	M4-020	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001404	CALIBRATION	M4	M4-021	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001405	CALIBRATION	M4	M4-022	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001406	CALIBRATION	M4	M4-023	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001407	CALIBRATION	M4	M4-024	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001408	CALIBRATION	M4	M4-025	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001409	CALIBRATION	M4	M4-026	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001410	CALIBRATION	M4	M4-027	MFC1	P01	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001411	CALIBRATION	M5	M5-001	MFC1	P01	CALIBRATION	OK	
job-001412	CALIBRATION	M5	M5-002	MFC1	P01	CALIBRATION	OK	
job-001413	CALIBRATION	M5	M5-003	MFC1	P01	CALIBRATION	OK	
job-001414	CALIBRATION	M5	M5-004	MFC1	P01	CALIBRATION	OK	
job-001415	CALIBRATION	M5	M5-005	MFC1	P01	CALIBRATION	OK	
job-001416	CALIBRATION	M5	M5-006	MFC1	P01	CALIBRATION	OK	
job-001417	CALIBRATION	M5	M5-007	MFC1	P01	CALIBRATION	OK	
job-001418	CALIBRATION	M5	M5-008	MFC1	P01	CALIBRATION	OK	
job-001419	CALIBRATION	M5	M5-009	MFC1	P01	CALIBRATION	OK	
job-001420	CALIBRATION	M5	M5-010	MFC1	P01	CALIBRATION	OK	
job-001421	CALIBRATION	M5	M5-011	MFC1	P01	CALIBRATION	OK	
job-001422	CALIBRATION	M5	M5-012	MFC1	P01	CALIBRATION	OK	
job-001423	CALIBRATION	M5	M5-013	MFC1	P01	CALIBRATION	OK	
job-001424	CALIBRATION	M5	M5-014	MFC1	P01	CALIBRATION	OK	
job-001425	CALIBRATION	M5	M5-015	MFC1	P01	CALIBRATION	OK	
job-001426	CALIBRATION	M5	M5-016	MFC1	P01	CALIBRATION	OK	
job-001427	CALIBRATION	M5	M5-017	MFC1	P01	CALIBRATION	OK	
job-001428	CALIBRATION	M5	M5-018	MFC1	P01	CALIBRATION	OK	
job-001429	CALIBRATION	M0	M0-001	MFC1	P02	CALIBRATION	OK	
job-001430	CALIBRATION	M0	M0-002	MFC1	P02	CALIBRATION	OK	
job-001431	CALIBRATION	M0	M0-003	MFC1	P02	CALIBRATION	OK	
job-001432	CALIBRATION	M1	M1-001	MFC1	P02	CALIBRATION	OK	
job-001433	CALIBRATION	M1	M1-002	MFC1	P02	CALIBRATION	OK	
job-001434	CALIBRATION	M1	M1-003	MFC1	P02	CALIBRATION	OK	
job-001435	CALIBRATION	M1	M1-004	MFC1	P02	CALIBRATION	OK	
job-001436	CALIBRATION	M1	M1-005	MFC1	P02	CALIBRATION	OK	
job-001437	CALIBRATION	M1	M1-006	MFC1	P02	CALIBRATION	OK	
job-001438	CALIBRATION	M1	M1-007	MFC1	P02	CALIBRATION	OK	
job-001439	CALIBRATION	M1	M1-008	MFC1	P02	CALIBRATION	OK	
job-001440	CALIBRATION	M1	M1-009	MFC1	P02	CALIBRATION	OK	
job-001441	CALIBRATION	M1	M1-010	MFC1	P02	CALIBRATION	OK	
job-001442	CALIBRATION	M1	M1-011	MFC1	P02	CALIBRATION	OK	
job-001443	CALIBRATION	M1	M1-012	MFC1	P02	CALIBRATION	OK	
job-001444	CALIBRATION	M1	M1-013	MFC1	P02	CALIBRATION	OK	
job-001445	CALIBRATION	M1	M1-014	MFC1	P02	CALIBRATION	OK	
job-001446	CALIBRATION	M1	M1-015	MFC1	P02	CALIBRATION	OK	
job-001447	CALIBRATION	M1	M1-016	MFC1	P02	CALIBRATION	OK	
job-001448	CALIBRATION	M1	M1-017	MFC1	P02	CALIBRATION	OK	
job-001449	CALIBRATION	M1	M1-018	MFC1	P02	CALIBRATION	OK	
job-001450	CALIBRATION	M2	M2-001	MFC1	P02	CALIBRATION	OK	
job-001451	CALIBRATION	M2	M2-002	MFC1	P02	CALIBRATION	OK	
job-001452	CALIBRATION	M2	M2-003	MFC1	P02	CALIBRATION	OK	
job-001453	CALIBRATION	M2	M2-004	MFC1	P02	CALIBRATION	OK	
job-001454	CALIBRATION	M2	M2-005	MFC1	P02	CALIBRATION	OK	
job-001455	CALIBRATION	M2	M2-006	MFC1	P02	CALIBRATION	OK	
job-001456	CALIBRATION	M2	M2-007	MFC1	P02	CALIBRATION	OK	
job-001457	CALIBRATION	M2	M2-008	MFC1	P02	CALIBRATION	OK	
job-001458	CALIBRATION	M2	M2-009	MFC1	P02	CALIBRATION	OK	
job-001459	CALIBRATION	M3	M3-001	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001460	CALIBRATION	M3	M3-002	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001461	CALIBRATION	M3	M3-003	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001462	CALIBRATION	M3	M3-004	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001463	CALIBRATION	M3	M3-005	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001464	CALIBRATION	M3	M3-006	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001465	CALIBRATION	M3	M3-007	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001466	CALIBRATION	M3	M3-008	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001467	CALIBRATION	M3	M3-009	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001468	CALIBRATION	M4	M4-001	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001469	CALIBRATION	M4	M4-002	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001470	CALIBRATION	M4	M4-003	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001471	CALIBRATION	M4	M4-004	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001472	CALIBRATION	M4	M4-005	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001473	CALIBRATION	M4	M4-006	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001474	CALIBRATION	M4	M4-007	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001475	CALIBRATION	M4	M4-008	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001476	CALIBRATION	M4	M4-009	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001477	CALIBRATION	M4	M4-010	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001478	CALIBRATION	M4	M4-011	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001479	CALIBRATION	M4	M4-012	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001480	CALIBRATION	M4	M4-013	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001481	CALIBRATION	M4	M4-014	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001482	CALIBRATION	M4	M4-015	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001483	CALIBRATION	M4	M4-016	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001484	CALIBRATION	M4	M4-017	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001485	CALIBRATION	M4	M4-018	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001486	CALIBRATION	M4	M4-019	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001487	CALIBRATION	M4	M4-020	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001488	CALIBRATION	M4	M4-021	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001489	CALIBRATION	M4	M4-022	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001490	CALIBRATION	M4	M4-023	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001491	CALIBRATION	M4	M4-024	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001492	CALIBRATION	M4	M4-025	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001493	CALIBRATION	M4	M4-026	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001494	CALIBRATION	M4	M4-027	MFC1	P02	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001495	CALIBRATION	M5	M5-001	MFC1	P02	CALIBRATION	OK	
job-001496	CALIBRATION	M5	M5-002	MFC1	P02	CALIBRATION	OK	
job-001497	CALIBRATION	M5	M5-003	MFC1	P02	CALIBRATION	OK	
job-001498	CALIBRATION	M5	M5-004	MFC1	P02	CALIBRATION	OK	
job-001499	CALIBRATION	M5	M5-005	MFC1	P02	CALIBRATION	OK	
job-001500	CALIBRATION	M5	M5-006	MFC1	P02	CALIBRATION	OK	
job-001501	CALIBRATION	M5	M5-007	MFC1	P02	CALIBRATION	OK	
job-001502	CALIBRATION	M5	M5-008	MFC1	P02	CALIBRATION	OK	
job-001503	CALIBRATION	M5	M5-009	MFC1	P02	CALIBRATION	OK	
job-001504	CALIBRATION	M5	M5-010	MFC1	P02	CALIBRATION	OK	
job-001505	CALIBRATION	M5	M5-011	MFC1	P02	CALIBRATION	OK	
job-001506	CALIBRATION	M5	M5-012	MFC1	P02	CALIBRATION	OK	
job-001507	CALIBRATION	M5	M5-013	MFC1	P02	CALIBRATION	OK	
job-001508	CALIBRATION	M5	M5-014	MFC1	P02	CALIBRATION	OK	
job-001509	CALIBRATION	M5	M5-015	MFC1	P02	CALIBRATION	OK	
job-001510	CALIBRATION	M5	M5-016	MFC1	P02	CALIBRATION	OK	
job-001511	CALIBRATION	M5	M5-017	MFC1	P02	CALIBRATION	OK	
job-001512	CALIBRATION	M5	M5-018	MFC1	P02	CALIBRATION	OK	
job-001513	CALIBRATION	M0	M0-001	MFC1	P03	CALIBRATION	OK	
job-001514	CALIBRATION	M0	M0-002	MFC1	P03	CALIBRATION	OK	
job-001515	CALIBRATION	M0	M0-003	MFC1	P03	CALIBRATION	OK	
job-001516	CALIBRATION	M1	M1-001	MFC1	P03	CALIBRATION	OK	
job-001517	CALIBRATION	M1	M1-002	MFC1	P03	CALIBRATION	OK	
job-001518	CALIBRATION	M1	M1-003	MFC1	P03	CALIBRATION	OK	
job-001519	CALIBRATION	M1	M1-004	MFC1	P03	CALIBRATION	OK	
job-001520	CALIBRATION	M1	M1-005	MFC1	P03	CALIBRATION	OK	
job-001521	CALIBRATION	M1	M1-006	MFC1	P03	CALIBRATION	OK	
job-001522	CALIBRATION	M1	M1-007	MFC1	P03	CALIBRATION	OK	
job-001523	CALIBRATION	M1	M1-008	MFC1	P03	CALIBRATION	OK	
job-001524	CALIBRATION	M1	M1-009	MFC1	P03	CALIBRATION	OK	
job-001525	CALIBRATION	M1	M1-010	MFC1	P03	CALIBRATION	OK	
job-001526	CALIBRATION	M1	M1-011	MFC1	P03	CALIBRATION	OK	
job-001527	CALIBRATION	M1	M1-012	MFC1	P03	CALIBRATION	OK	
job-001528	CALIBRATION	M1	M1-013	MFC1	P03	CALIBRATION	OK	
job-001529	CALIBRATION	M1	M1-014	MFC1	P03	CALIBRATION	OK	
job-001530	CALIBRATION	M1	M1-015	MFC1	P03	CALIBRATION	OK	
job-001531	CALIBRATION	M1	M1-016	MFC1	P03	CALIBRATION	OK	
job-001532	CALIBRATION	M1	M1-017	MFC1	P03	CALIBRATION	OK	
job-001533	CALIBRATION	M1	M1-018	MFC1	P03	CALIBRATION	OK	
job-001534	CALIBRATION	M2	M2-001	MFC1	P03	CALIBRATION	OK	
job-001535	CALIBRATION	M2	M2-002	MFC1	P03	CALIBRATION	OK	
job-001536	CALIBRATION	M2	M2-003	MFC1	P03	CALIBRATION	OK	
job-001537	CALIBRATION	M2	M2-004	MFC1	P03	CALIBRATION	OK	
job-001538	CALIBRATION	M2	M2-005	MFC1	P03	CALIBRATION	OK	
job-001539	CALIBRATION	M2	M2-006	MFC1	P03	CALIBRATION	OK	
job-001540	CALIBRATION	M2	M2-007	MFC1	P03	CALIBRATION	OK	
job-001541	CALIBRATION	M2	M2-008	MFC1	P03	CALIBRATION	OK	
job-001542	CALIBRATION	M2	M2-009	MFC1	P03	CALIBRATION	OK	
job-001543	CALIBRATION	M3	M3-001	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001544	CALIBRATION	M3	M3-002	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001545	CALIBRATION	M3	M3-003	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001546	CALIBRATION	M3	M3-004	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001547	CALIBRATION	M3	M3-005	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001548	CALIBRATION	M3	M3-006	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001549	CALIBRATION	M3	M3-007	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001550	CALIBRATION	M3	M3-008	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001551	CALIBRATION	M3	M3-009	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001552	CALIBRATION	M4	M4-001	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001553	CALIBRATION	M4	M4-002	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001554	CALIBRATION	M4	M4-003	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001555	CALIBRATION	M4	M4-004	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001556	CALIBRATION	M4	M4-005	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001557	CALIBRATION	M4	M4-006	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001558	CALIBRATION	M4	M4-007	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001559	CALIBRATION	M4	M4-008	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001560	CALIBRATION	M4	M4-009	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001561	CALIBRATION	M4	M4-010	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001562	CALIBRATION	M4	M4-011	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001563	CALIBRATION	M4	M4-012	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001564	CALIBRATION	M4	M4-013	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001565	CALIBRATION	M4	M4-014	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001566	CALIBRATION	M4	M4-015	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001567	CALIBRATION	M4	M4-016	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001568	CALIBRATION	M4	M4-017	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001569	CALIBRATION	M4	M4-018	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001570	CALIBRATION	M4	M4-019	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001571	CALIBRATION	M4	M4-020	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001572	CALIBRATION	M4	M4-021	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001573	CALIBRATION	M4	M4-022	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-001574	CALIBRATION	M4	M4-023	MFC1	P03	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
