token_position	token	folio	locus_id	locus_type	line_id	paragraph_id	paragraph_start	currier	hand	quire	token_index_in_locus	token_index_in_line	token_index_in_folio
7693	otoldy	f44v	f44v.1	P	f44v.1	1	false	1	1	F	9	9	9
7694	yolkol	f44v	f44v.2	P	f44v.2	1	false	1	1	F	0	0	10
7695	cheol	f44v	f44v.2	P	f44v.2	1	false	1	1	F	1	1	11
7696	qokchain	f44v	f44v.2	P	f44v.2	1	false	1	1	F	2	2	12
7697	daly	f44v	f44v.2	P	f44v.2	1	false	1	1	F	3	3	13
7698	otchol	f44v	f44v.2	P	f44v.2	1	false	1	1	F	4	4	14
7699	daiin	f44v	f44v.2	P	f44v.2	1	false	1	1	F	5	5	15
7700	shol	f44v	f44v.2	P	f44v.2	1	false	1	1	F	6	6	16
7701	qotor	f44v	f44v.2	P	f44v.2	1	false	1	1	F	7	7	17
7702	ar	f44v	f44v.2	P	f44v.2	1	false	1	1	F	8	8	18
7703	tol	f44v	f44v.3	P	f44v.3	1	false	1	1	F	0	0	19
7704	okchor	f44v	f44v.3	P	f44v.3	1	false	1	1	F	1	1	20
7705	shcthy	f44v	f44v.3	P	f44v.3	1	false	1	1	F	2	2	21
7706	otol	f44v	f44v.3	P	f44v.3	1	false	1	1	F	3	3	22
7707	daiin	f44v	f44v.3	P	f44v.3	1	false	1	1	F	4	4	23
7708	cthy	f44v	f44v.3	P	f44v.3	1	false	1	1	F	5	5	24
7709	cthy	f44v	f44v.3	P	f44v.3	1	false	1	1	F	6	6	25
7710	yokalod	f44v	f44v.4	P	f44v.4	2	true	1	1	F	0	0	26
7711	shaiin	f44v	f44v.4	P	f44v.4	2	false	1	1	F	1	1	27
7712	shor	f44v	f44v.4	P	f44v.4	2	false	1	1	F	2	2	28
7713	shorody	f44v	f44v.4	P	f44v.4	2	false	1	1	F	3	3	29
7714	shky	f44v	f44v.4	P	f44v.4	2	false	1	1	F	4	4	30
7715	sho	f44v	f44v.4	P	f44v.4	2	false	1	1	F	5	5	31
7716	y	f44v	f44v.4	P	f44v.4	2	false	1	1	F	6	6	32
7717	tchy	f44v	f44v.4	P	f44v.4	2	false	1	1	F	7	7	33
7718	opchod	f44v	f44v.4	P	f44v.4	2	false	1	1	F	8	8	34
7719	opy	f44v	f44v.4	P	f44v.4	2	false	1	1	F	9	9	35
7720	oain	f44v	f44v.5	P	f44v.5	2	false	1	1	F	0	0	36
7721	shol	f44v	f44v.5	P	f44v.5	2	false	1	1	F	1	1	37
7722	cthy	f44v	f44v.5	P	f44v.5	2	false	1	1	F	2	2	38
7723	cphaiin	f44v	f44v.5	P	f44v.5	2	false	1	1	F	3	3	39
7724	ykchor	f44v	f44v.5	P	f44v.5	2	false	1	1	F	4	4	40
7725	otchy	f44v	f44v.5	P	f44v.5	2	false	1	1	F	5	5	41
7726	qoty	f44v	f44v.5	P	f44v.5	2	false	1	1	F	6	6	42
7727	ytchear	f44v	f44v.5	P	f44v.5	2	false	1	1	F	7	7	43
7728	cthain	f44v	f44v.5	P	f44v.5	2	false	1	1	F	8	8	44
7729	tol	f44v	f44v.6	P	f44v.6	2	false	1	1	F	0	0	45
7730	dair	f44v	f44v.6	P	f44v.6	2	false	1	1	F	1	1	46
7731	ytaiin	f44v	f44v.6	P	f44v.6	2	false	1	1	F	2	2	47
7732	dol	f44v	f44v.6	P	f44v.6	2	false	1	1	F	3	3	48
7733	y	f44v	f44v.6	P	f44v.6	2	false	1	1	F	4	4	49
7734	kchain	f44v	f44v.6	P	f44v.6	2	false	1	1	F	5	5	50
7735	oty	f44v	f44v.6	P	f44v.6	2	false	1	1	F	6	6	51
7736	keey	f44v	f44v.6	P	f44v.6	2	false	1	1	F	7	7	52
7737	otchol	f44v	f44v.6	P	f44v.6	2	false	1	1	F	8	8	53
7738	ytaiin	f44v	f44v.6	P	f44v.6	2	false	1	1	F	9	9	54
7739	dy	f44v	f44v.6	P	f44v.6	2	false	1	1	F	10	10	55
7740	oky	f44v	f44v.7	P	f44v.7	2	false	1	1	F	0	0	56
7741	tchaiin	f44v	f44v.7	P	f44v.7	2	false	1	1	F	1	1	57
7742	cthol	f44v	f44v.7	P	f44v.7	2	false	1	1	F	2	2	58
7743	dy	f44v	f44v.7	P	f44v.7	2	false	1	1	F	3	3	59
7744	cheol	f44v	f44v.7	P	f44v.7	2	false	1	1	F	4	4	60
7745	ololy	f44v	f44v.7	P	f44v.7	2	false	1	1	F	5	5	61
7746	tsheody	f44v	f44v.8	P	f44v.8	3	true	1	1	F	0	0	62
7747	cthaiin	f44v	f44v.8	P	f44v.8	3	false	1	1	F	1	1	63
7748	odaiin	f44v	f44v.8	P	f44v.8	3	false	1	1	F	2	2	64
7749	shol	f44v	f44v.8	P	f44v.8	3	false	1	1	F	3	3	65
7750	shey	f44v	f44v.8	P	f44v.8	3	false	1	1	F	4	4	66
7751	cthy	f44v	f44v.8	P	f44v.8	3	false	1	1	F	5	5	67
7752	ykoda	f44v	f44v.8	P	f44v.8	3	false	1	1	F	6	6	68
7753	ol	f44v	f44v.8	P	f44v.8	3	false	1	1	F	7	7	69
7754	dshor	f44v	f44v.9	P	f44v.9	3	false	1	1	F	0	0	70
7755	cthees	f44v	f44v.9	P	f44v.9	3	false	1	1	F	1	1	71
7756	l	f44v	f44v.9	P	f44v.9	3	false	1	1	F	2	2	72
7757	o	f44v	f44v.9	P	f44v.9	3	false	1	1	F	3	3	73
7758	lkeees	f44v	f44v.9	P	f44v.9	3	false	1	1	F	4	4	74
7759	ckhy	f44v	f44v.9	P	f44v.9	3	false	1	1	F	5	5	75
7760	chcthy	f44v	f44v.9	P	f44v.9	3	false	1	1	F	6	6	76
7761	lo	f44v	f44v.9	P	f44v.9	3	false	1	1	F	7	7	77
7762	lsho	f44v	f44v.10	P	f44v.10	3	false	1	1	F	0	0	78
7763	qokchy	f44v	f44v.10	P	f44v.10	3	false	1	1	F	1	1	79
7764	tshy	f44v	f44v.10	P	f44v.10	3	false	1	1	F	2	2	80
7765	cphaiin	f44v	f44v.10	P	f44v.10	3	false	1	1	F	3	3	81
7766	cthal	f44v	f44v.10	P	f44v.10	3	false	1	1	F	4	4	82
7767	kal	f44v	f44v.10	P	f44v.10	3	false	1	1	F	5	5	83
7768	okal	f44v	f44v.11	P	f44v.11	3	false	1	1	F	0	0	84
7769	chol	f44v	f44v.11	P	f44v.11	3	false	1	1	F	1	1	85
7770	chol	f44v	f44v.11	P	f44v.11	3	false	1	1	F	2	2	86
7771	choky	f44v	f44v.11	P	f44v.11	3	false	1	1	F	3	3	87
7772	okaiin	f44v	f44v.11	P	f44v.11	3	false	1	1	F	4	4	88
7773	cthy	f44v	f44v.11	P	f44v.11	3	false	1	1	F	5	5	89
7774	otal	f44v	f44v.11	P	f44v.11	3	false	1	1	F	6	6	90
7775	ychey	f44v	f44v.12	P	f44v.12	3	false	1	1	F	0	0	91
7776	teol	f44v	f44v.12	P	f44v.12	3	false	1	1	F	1	1	92
7777	chaiin	f44v	f44v.12	P	f44v.12	3	false	1	1	F	2	2	93
7778	chcthy	f44v	f44v.12	P	f44v.12	3	false	1	1	F	3	3	94
7779	ctho	f44v	f44v.12	P	f44v.12	3	false	1	1	F	4	4	95
7780	cthol	f44v	f44v.12	P	f44v.12	3	false	1	1	F	5	5	96
7781	lchor	f44v	f44v.13	P	f44v.13	3	false	1	1	F	0	0	97
7782	shol	f44v	f44v.13	P	f44v.13	3	false	1	1	F	1	1	98
7783	dairl	f44v	f44v.13	P	f44v.13	3	false	1	1	F	2	2	99
7784	pykydal	f45r	f45r.1	P	f45r.1	1	true	1	1	F	0	0	0
7785	shaikhy	f45r	f45r.1	P	f45r.1	1	false	1	1	F	1	1	1
7786	oty	f45r	f45r.1	P	f45r.1	1	false	1	1	F	2	2	2
7787	shey	f45r	f45r.1	P	f45r.1	1	false	1	1	F	3	3	3
7788	qop	f45r	f45r.1	P	f45r.1	1	false	1	1	F	4	4	4
7789	char	f45r	f45r.1	P	f45r.1	1	false	1	1	F	5	5	5
7790	opchal	f45r	f45r.1	P	f45r.1	1	false	1	1	F	6	6	6
7791	ypchor	f45r	f45r.1	P	f45r.1	1	false	1	1	F	7	7	7
7792	ofchar	f45r	f45r.1	P	f45r.1	1	false	1	1	F	8	8	8
7793	shor	f45r	f45r.2	P	f45r.2	1	false	1	1	F	0	0	9
7794	cthy	f45r	f45r.2	P	f45r.2	1	false	1	1	F	1	1	10
7795	qoky	f45r	f45r.2	P	f45r.2	1	false	1	1	F	2	2	11
7796	qokol	f45r	f45r.2	P	f45r.2	1	false	1	1	F	3	3	12
7797	qokaiin	f45r	f45r.2	P	f45r.2	1	false	1	1	F	4	4	13
7798	chol	f45r	f45r.2	P	f45r.2	1	false	1	1	F	5	5	14
7799	chol	f45r	f45r.2	P	f45r.2	1	false	1	1	F	6	6	15
7800	ykaiin	f45r	f45r.2	P	f45r.2	1	false	1	1	F	7	7	16
7801	dar	f45r	f45r.2	P	f45r.2	1	false	1	1	F	8	8	17
7802	om	f45r	f45r.2	P	f45r.2	1	false	1	1	F	9	9	18
7803	qo	f45r	f45r.3	P	f45r.3	1	false	1	1	F	0	0	19
7804	chcthy	f45r	f45r.3	P	f45r.3	1	false	1	1	F	1	1	20
7805	kchol	f45r	f45r.3	P	f45r.3	1	false	1	1	F	2	2	21
7806	daiin	f45r	f45r.3	P	f45r.3	1	false	1	1	F	3	3	22
7807	qoaiin	f45r	f45r.3	P	f45r.3	1	false	1	1	F	4	4	23
7808	cthy	f45r	f45r.3	P	f45r.3	1	false	1	1	F	5	5	24
7809	chaiin	f45r	f45r.3	P	f45r.3	1	false	1	1	F	6	6	25
7810	ykeey	f45r	f45r.3	P	f45r.3	1	false	1	1	F	7	7	26
7811	cthom	f45r	f45r.3	P	f45r.3	1	false	1	1	F	8	8	27
7812	lor	f45r	f45r.4	P	f45r.4	1	false	1	1	F	0	0	28
7813	y	f45r	f45r.4	P	f45r.4	1	false	1	1	F	1	1	29
7814	kaiin	f45r	f45r.4	P	f45r.4	1	false	1	1	F	2	2	30
7815	ykeol	f45r	f45r.4	P	f45r.4	1	false	1	1	F	3	3	31
7816	ykeol	f45r	f45r.4	P	f45r.4	1	false	1	1	F	4	4	32
7817	cham	f45r	f45r.4	P	f45r.4	1	false	1	1	F	5	5	33
7818	kol	f45r	f45r.5	P	f45r.5	2	true	1	1	F	0	0	34
7819	sho	f45r	f45r.5	P	f45r.5	2	false	1	1	F	1	1	35
7820	pchor	f45r	f45r.5	P	f45r.5	2	false	1	1	F	2	2	36
7821	kchey	f45r	f45r.5	P	f45r.5	2	false	1	1	F	3	3	37
7822	ty	f45r	f45r.5	P	f45r.5	2	false	1	1	F	4	4	38
7823	opchaldy	f45r	f45r.5	P	f45r.5	2	false	1	1	F	5	5	39
7824	otshy	f45r	f45r.5	P	f45r.5	2	false	1	1	F	6	6	40
7825	qokchy	f45r	f45r.5	P	f45r.5	2	false	1	1	F	7	7	41
7826	dol	f45r	f45r.5	P	f45r.5	2	false	1	1	F	8	8	42
7827	daiin	f45r	f45r.5	P	f45r.5	2	false	1	1	F	9	9	43
7828	otchar	f45r	f45r.6	P	f45r.6	2	false	1	1	F	0	0	44
7829	okchar	f45r	f45r.6	P	f45r.6	2	false	1	1	F	1	1	45
7830	daiin	f45r	f45r.6	P	f45r.6	2	false	1	1	F	2	2	46
7831	ytchody	f45r	f45r.6	P	f45r.6	2	false	1	1	F	3	3	47
7832	tcholol	f45r	f45r.6	P	f45r.6	2	false	1	1	F	4	4	48
7833	otar	f45r	f45r.6	P	f45r.6	2	false	1	1	F	5	5	49
7834	dal	f45r	f45r.6	P	f45r.6	2	false	1	1	F	6	6	50
7835	dary	f45r	f45r.6	P	f45r.6	2	false	1	1	F	7	7	51
7836	lchar	f45r	f45r.7	P	f45r.7	2	false	1	1	F	0	0	52
7837	qor	f45r	f45r.7	P	f45r.7	2	false	1	1	F	1	1	53
7838	y	f45r	f45r.7	P	f45r.7	2	false	1	1	F	2	2	54
7839	kar	f45r	f45r.7	P	f45r.7	2	false	1	1	F	3	3	55
7840	dar	f45r	f45r.7	P	f45r.7	2	false	1	1	F	4	4	56
7841	tchol	f45r	f45r.8	P	f45r.8	3	true	1	1	F	0	0	57
7842	cthy	f45r	f45r.8	P	f45r.8	3	false	1	1	F	1	1	58
7843	qodaiin	f45r	f45r.8	P	f45r.8	3	false	1	1	F	2	2	59
7844	cthy	f45r	f45r.8	P	f45r.8	3	false	1	1	F	3	3	60
7845	dain	f45r	f45r.8	P	f45r.8	3	false	1	1	F	4	4	61
7846	@246;thhey	f45r	f45r.8	P	f45r.8	3	false	1	1	F	5	5	62
7847	otydal	f45r	f45r.8	P	f45r.8	3	false	1	1	F	6	6	63
7848	daiin	f45r	f45r.8	P	f45r.8	3	false	1	1	F	7	7	64
7849	g	f45r	f45r.8	P	f45r.8	3	false	1	1	F	8	8	65
7850	@201;or	f45r	f45r.9	P	f45r.9	3	false	1	1	F	0	0	66
7851	or	f45r	f45r.9	P	f45r.9	3	false	1	1	F	1	1	67
7852	chain	f45r	f45r.9	P	f45r.9	3	false	1	1	F	2	2	68
7853	dain	f45r	f45r.9	P	f45r.9	3	false	1	1	F	3	3	69
7854	ykolody	f45r	f45r.9	P	f45r.9	3	false	1	1	F	4	4	70
7855	ytaiin	f45r	f45r.9	P	f45r.9	3	false	1	1	F	5	5	71
7856	qotchol	f45r	f45r.9	P	f45r.9	3	false	1	1	F	6	6	72
7857	kol	f45r	f45r.9	P	f45r.9	3	false	1	1	F	7	7	73
7858	dy	f45r	f45r.9	P	f45r.9	3	false	1	1	F	8	8	74
7859	okaiin	f45r	f45r.10	P	f45r.10	3	false	1	1	F	0	0	75
7860	shar	f45r	f45r.10	P	f45r.10	3	false	1	1	F	1	1	76
7861	yky	f45r	f45r.10	P	f45r.10	3	false	1	1	F	2	2	77
7862	oky	f45r	f45r.10	P	f45r.10	3	false	1	1	F	3	3	78
7863	kair	f45r	f45r.10	P	f45r.10	3	false	1	1	F	4	4	79
7864	daldy	f45r	f45r.10	P	f45r.10	3	false	1	1	F	5	5	80
7865	dalor	f45r	f45r.10	P	f45r.10	3	false	1	1	F	6	6	81
7866	cheol	f45r	f45r.10	P	f45r.10	3	false	1	1	F	7	7	82
7867	dal	f45r	f45r.10	P	f45r.10	3	false	1	1	F	8	8	83
7868	l	f45r	f45r.11	P	f45r.11	3	false	1	1	F	0	0	84
7869	okaiin	f45r	f45r.11	P	f45r.11	3	false	1	1	F	1	1	85
7870	okcho	f45r	f45r.11	P	f45r.11	3	false	1	1	F	2	2	86
7871	laldan	f45r	f45r.11	P	f45r.11	3	false	1	1	F	3	3	87
7872	daldaiin	f45r	f45r.11	P	f45r.11	3	false	1	1	F	4	4	88
7873	korary	f45v	f45v.1	P	f45v.1	1	true	1	1	F	0	0	0
7874	chko	f45v	f45v.1	P	f45v.1	1	false	1	1	F	1	1	1
7875	kol	f45v	f45v.1	P	f45v.1	1	false	1	1	F	2	2	2
7876	chey	f45v	f45v.1	P	f45v.1	1	false	1	1	F	3	3	3
7877	fsholom	f45v	f45v.1	P	f45v.1	1	false	1	1	F	4	4	4
7878	shor	f45v	f45v.1	P	f45v.1	1	false	1	1	F	5	5	5
7879	ykchy	f45v	f45v.1	P	f45v.1	1	false	1	1	F	6	6	6
7880	dod	f45v	f45v.1	P	f45v.1	1	false	1	1	F	7	7	7
7881	opchaiin	f45v	f45v.1	P	f45v.1	1	false	1	1	F	8	8	8
7882	olald	f45v	f45v.1	P	f45v.1	1	false	1	1	F	9	9	9
7883	okol	f45v	f45v.2	P	f45v.2	1	false	1	1	F	0	0	10
7884	chor	f45v	f45v.2	P	f45v.2	1	false	1	1	F	1	1	11
7885	daiin	f45v	f45v.2	P	f45v.2	1	false	1	1	F	2	2	12
7886	cthy	f45v	f45v.2	P	f45v.2	1	false	1	1	F	3	3	13
7887	okchol	f45v	f45v.2	P	f45v.2	1	false	1	1	F	4	4	14
7888	chom	f45v	f45v.2	P	f45v.2	1	false	1	1	F	5	5	15
7889	okolor	f45v	f45v.2	P	f45v.2	1	false	1	1	F	6	6	16
7890	dy	f45v	f45v.2	P	f45v.2	1	false	1	1	F	7	7	17
7891	okchol	f45v	f45v.2	P	f45v.2	1	false	1	1	F	8	8	18
7892	s	f45v	f45v.2	P	f45v.2	1	false	1	1	F	9	9	19
7893	qokchy	f45v	f45v.3	P	f45v.3	1	false	1	1	F	0	0	20
7894	l	f45v	f45v.3	P	f45v.3	1	false	1	1	F	1	1	21
7895	or	f45v	f45v.3	P	f45v.3	1	false	1	1	F	2	2	22
7896	cheol	f45v	f45v.3	P	f45v.3	1	false	1	1	F	3	3	23
7897	qotol	f45v	f45v.3	P	f45v.3	1	false	1	1	F	4	4	24
7898	qotol	f45v	f45v.3	P	f45v.3	1	false	1	1	F	5	5	25
7899	chy	f45v	f45v.3	P	f45v.3	1	false	1	1	F	6	6	26
7900	ky	f45v	f45v.3	P	f45v.3	1	false	1	1	F	7	7	27
7901	cthod	f45v	f45v.3	P	f45v.3	1	false	1	1	F	8	8	28
7902	ykar	f45v	f45v.3	P	f45v.3	1	false	1	1	F	9	9	29
7903	yd	f45v	f45v.3	P	f45v.3	1	false	1	1	F	10	10	30
7904	okchy	f45v	f45v.4	P	f45v.4	1	false	1	1	F	0	0	31
7905	qockhy	f45v	f45v.4	P	f45v.4	1	false	1	1	F	1	1	32
7906	dain	f45v	f45v.4	P	f45v.4	1	false	1	1	F	2	2	33
7907	dail	f45v	f45v.4	P	f45v.4	1	false	1	1	F	3	3	34
7908	dair	f45v	f45v.4	P	f45v.4	1	false	1	1	F	4	4	35
7909	shy	f45v	f45v.4	P	f45v.4	1	false	1	1	F	5	5	36
7910	qotol	f45v	f45v.5	P	f45v.5	2	true	1	1	F	0	0	37
7911	choiin	f45v	f45v.5	P	f45v.5	2	false	1	1	F	1	1	38
7912	okchar	f45v	f45v.5	P	f45v.5	2	false	1	1	F	2	2	39
7913	dar	f45v	f45v.5	P	f45v.5	2	false	1	1	F	3	3	40
7914	oty	f45v	f45v.5	P	f45v.5	2	false	1	1	F	4	4	41
7915	shoto	f45v	f45v.5	P	f45v.5	2	false	1	1	F	5	5	42
7916	dol	f45v	f45v.5	P	f45v.5	2	false	1	1	F	6	6	43
7917	py	f45v	f45v.5	P	f45v.5	2	false	1	1	F	7	7	44
7918	otytam	f45v	f45v.5	P	f45v.5	2	false	1	1	F	8	8	45
7919	?s	f45v	f45v.6	P	f45v.6	2	false	1	1	F	0	0	46
7920	aiin	f45v	f45v.6	P	f45v.6	2	false	1	1	F	1	1	47
7921	cphor	f45v	f45v.6	P	f45v.6	2	false	1	1	F	2	2	48
7922	qokcy	f45v	f45v.6	P	f45v.6	2	false	1	1	F	3	3	49
7923	tod	f45v	f45v.6	P	f45v.6	2	false	1	1	F	4	4	50
7924	ytchdy	f45v	f45v.6	P	f45v.6	2	false	1	1	F	5	5	51
7925	dy	f45v	f45v.6	P	f45v.6	2	false	1	1	F	6	6	52
7926	dy	f45v	f45v.6	P	f45v.6	2	false	1	1	F	7	7	53
7927	cheg	f45v	f45v.6	P	f45v.6	2	false	1	1	F	8	8	54
7928	tchtcho	f45v	f45v.7	P	f45v.7	2	false	1	1	F	0	0	55
7929	kchol	f45v	f45v.7	P	f45v.7	2	false	1	1	F	1	1	56
7930	dshy	f45v	f45v.7	P	f45v.7	2	false	1	1	F	2	2	57
7931	o	f45v	f45v.7	P	f45v.7	2	false	1	1	F	3	3	58
7932	tyol	f45v	f45v.7	P	f45v.7	2	false	1	1	F	4	4	59
7933	ytchom	f45v	f45v.7	P	f45v.7	2	false	1	1	F	5	5	60
7934	yksheor	f45v	f45v.8	P	f45v.8	2	false	1	1	F	0	0	61
7935	odal	f45v	f45v.8	P	f45v.8	2	false	1	1	F	1	1	62
7936	sho	f45v	f45v.8	P	f45v.8	2	false	1	1	F	2	2	63
7937	dy	f45v	f45v.8	P	f45v.8	2	false	1	1	F	3	3	64
7938	pchom	f45v	f45v.8	P	f45v.8	2	false	1	1	F	4	4	65
7939	otor	f45v	f45v.8	P	f45v.8	2	false	1	1	F	5	5	66
7940	oaiir	f45v	f45v.8	P	f45v.8	2	false	1	1	F	6	6	67
7941	ychor	f45v	f45v.9	P	f45v.9	2	false	1	1	F	0	0	68
7942	cthy	f45v	f45v.9	P	f45v.9	2	false	1	1	F	1	1	69
7943	chol	f45v	f45v.9	P	f45v.9	2	false	1	1	F	2	2	70
7944	qokom	f45v	f45v.9	P	f45v.9	2	false	1	1	F	3	3	71
7945	sy	f45v	f45v.9	P	f45v.9	2	false	1	1	F	4	4	72
7946	sa	f45v	f45v.9	P	f45v.9	2	false	1	1	F	5	5	73
7947	ykchom	f45v	f45v.9	P	f45v.9	2	false	1	1	F	6	6	74
7948	dshor	f45v	f45v.10	P	f45v.10	2	false	1	1	F	0	0	75
7949	otshy	f45v	f45v.10	P	f45v.10	2	false	1	1	F	1	1	76
7950	oky	f45v	f45v.10	P	f45v.10	2	false	1	1	F	2	2	77
7951	tsholol	f45v	f45v.10	P	f45v.10	2	false	1	1	F	3	3	78
7952	ytchord	f45v	f45v.10	P	f45v.10	2	false	1	1	F	4	4	79
7953	or	f45v	f45v.11	P	f45v.11	2	false	1	1	F	0	0	80
7954	chor	f45v	f45v.11	P	f45v.11	2	false	1	1	F	1	1	81
7955	ytchy	f45v	f45v.11	P	f45v.11	2	false	1	1	F	2	2	82
7956	doiin	f45v	f45v.11	P	f45v.11	2	false	1	1	F	3	3	83
7957	dcholdy	f45v	f45v.11	P	f45v.11	2	false	1	1	F	4	4	84
7958	pcheocphy	f46r	f46r.1	P	f46r.1	1	true	2	2	F	0	0	0
7959	qotedy	f46r	f46r.1	P	f46r.1	1	false	2	2	F	1	1	1
7960	chety	f46r	f46r.1	P	f46r.1	1	false	2	2	F	2	2	2
7961	dy	f46r	f46r.1	P	f46r.1	1	false	2	2	F	3	3	3
7962	chepchx	f46r	f46r.1	P	f46r.1	1	false	2	2	F	4	4	4
7963	yfcheky	f46r	f46r.1	P	f46r.1	1	false	2	2	F	5	5	5
7964	osaiin	f46r	f46r.1	P	f46r.1	1	false	2	2	F	6	6	6
7965	shee	f46r	f46r.1	P	f46r.1	1	false	2	2	F	7	7	7
7966	qoteol	f46r	f46r.1	P	f46r.1	1	false	2	2	F	8	8	8
7967	daiin	f46r	f46r.1	P	f46r.1	1	false	2	2	F	9	9	9
7968	shee	f46r	f46r.1	P	f46r.1	1	false	2	2	F	10	10	10
7969	dy	f46r	f46r.1	P	f46r.1	1	false	2	2	F	11	11	11
7970	daly	f46r	f46r.1	P	f46r.1	1	false	2	2	F	12	12	12
7971	sodaiin	f46r	f46r.2	P	f46r.2	1	false	2	2	F	0	0	13
7972	sheeoly	f46r	f46r.2	P	f46r.2	1	false	2	2	F	1	1	14
7973	qoor	f46r	f46r.2	P	f46r.2	1	false	2	2	F	2	2	15
7974	sheo	f46r	f46r.2	P	f46r.2	1	false	2	2	F	3	3	16
7975	teoly	f46r	f46r.2	P	f46r.2	1	false	2	2	F	4	4	17
7976	chckhy	f46r	f46r.2	P	f46r.2	1	false	2	2	F	5	5	18
7977	daiin	f46r	f46r.2	P	f46r.2	1	false	2	2	F	6	6	19
7978	shck	f46r	f46r.2	P	f46r.2	1	false	2	2	F	7	7	20
7979	sheet	f46r	f46r.2	P	f46r.2	1	false	2	2	F	8	8	21
7980	shedy	f46r	f46r.2	P	f46r.2	1	false	2	2	F	9	9	22
7981	xor	f46r	f46r.2	P	f46r.2	1	false	2	2	F	10	10	23
7982	aiin	f46r	f46r.2	P	f46r.2	1	false	2	2	F	11	11	24
7983	sheckhy	f46r	f46r.2	P	f46r.2	1	false	2	2	F	12	12	25
7984	daiin	f46r	f46r.3	P	f46r.3	1	false	2	2	F	0	0	26
7985	shor	f46r	f46r.3	P	f46r.3	1	false	2	2	F	1	1	27
7986	ykal	f46r	f46r.3	P	f46r.3	1	false	2	2	F	2	2	28
7987	chekhy	f46r	f46r.3	P	f46r.3	1	false	2	2	F	3	3	29
7988	daiin	f46r	f46r.3	P	f46r.3	1	false	2	2	F	4	4	30
7989	she	f46r	f46r.3	P	f46r.3	1	false	2	2	F	5	5	31
7990	dalshedy	f46r	f46r.3	P	f46r.3	1	false	2	2	F	6	6	32
7991	qokol	f46r	f46r.3	P	f46r.3	1	false	2	2	F	7	7	33
7992	s	f46r	f46r.3	P	f46r.3	1	false	2	2	F	8	8	34
7993	aiin	f46r	f46r.3	P	f46r.3	1	false	2	2	F	9	9	35
7994	shee	f46r	f46r.3	P	f46r.3	1	false	2	2	F	10	10	36
7995	ykar	f46r	f46r.3	P	f46r.3	1	false	2	2	F	11	11	37
7996	daiin	f46r	f46r.3	P	f46r.3	1	false	2	2	F	12	12	38
7997	tshedar	f46r	f46r.4	P	f46r.4	1	false	2	2	F	0	0	39
7998	chol	f46r	f46r.4	P	f46r.4	1	false	2	2	F	1	1	40
7999	kaldy	f46r	f46r.4	P	f46r.4	1	false	2	2	F	2	2	41
8000	chckhy	f46r	f46r.4	P	f46r.4	1	false	2	2	F	3	3	42
8001	qokaldy	f46r	f46r.4	P	f46r.4	1	false	2	2	F	4	4	43
8002	chekal	f46r	f46r.4	P	f46r.4	1	false	2	2	F	5	5	44
8003	chckhy	f46r	f46r.4	P	f46r.4	1	false	2	2	F	6	6	45
8004	sheky	f46r	f46r.4	P	f46r.4	1	false	2	2	F	7	7	46
8005	sheky	f46r	f46r.4	P	f46r.4	1	false	2	2	F	8	8	47
8006	dalocthhy	f46r	f46r.4	P	f46r.4	1	false	2	2	F	9	9	48
8007	okeedy	f46r	f46r.5	P	f46r.5	1	false	2	2	F	0	0	49
8008	shekeey	f46r	f46r.5	P	f46r.5	1	false	2	2	F	1	1	50
8009	ykey	f46r	f46r.5	P	f46r.5	1	false	2	2	F	2	2	51
8010	shedy	f46r	f46r.5	P	f46r.5	1	false	2	2	F	3	3	52
8011	chdy	f46r	f46r.5	P	f46r.5	1	false	2	2	F	4	4	53
8012	shky	f46r	f46r.5	P	f46r.5	1	false	2	2	F	5	5	54
8013	qotsheod	f46r	f46r.5	P	f46r.5	1	false	2	2	F	6	6	55
8014	ytedy	f46r	f46r.5	P	f46r.5	1	false	2	2	F	7	7	56
8015	ytey	f46r	f46r.5	P	f46r.5	1	false	2	2	F	8	8	57
8016	cheor	f46r	f46r.5	P	f46r.5	1	false	2	2	F	9	9	58
8017	tedy	f46r	f46r.6	P	f46r.6	2	true	2	2	F	0	0	59
8018	dytedy	f46r	f46r.6	P	f46r.6	2	false	2	2	F	1	1	60
8019	shee	f46r	f46r.6	P	f46r.6	2	false	2	2	F	2	2	61
8020	keedy	f46r	f46r.6	P	f46r.6	2	false	2	2	F	3	3	62
8021	ypchedy	f46r	f46r.6	P	f46r.6	2	false	2	2	F	4	4	63
8022	chdalor	f46r	f46r.6	P	f46r.6	2	false	2	2	F	5	5	64
8023	sheedy	f46r	f46r.6	P	f46r.6	2	false	2	2	F	6	6	65
8024	odos	f46r	f46r.6	P	f46r.6	2	false	2	2	F	7	7	66
8025	aiin	f46r	f46r.6	P	f46r.6	2	false	2	2	F	8	8	67
8026	opchedy	f46r	f46r.6	P	f46r.6	2	false	2	2	F	9	9	68
8027	dykedy	f46r	f46r.6	P	f46r.6	2	false	2	2	F	10	10	69
8028	chdam	f46r	f46r.6	P	f46r.6	2	false	2	2	F	11	11	70
8029	xol	f46r	f46r.7	P	f46r.7	2	false	2	2	F	0	0	71
8030	shol	f46r	f46r.7	P	f46r.7	2	false	2	2	F	1	1	72
8031	qokaiin	f46r	f46r.7	P	f46r.7	2	false	2	2	F	2	2	73
8032	ytchdy	f46r	f46r.7	P	f46r.7	2	false	2	2	F	3	3	74
